   2.9510000e+02   3.4540838e-03   7.6811494e-03   3.8590488e-03   9.1724229e-03   4.5517862e-03   1.1201805e-02   4.7905657e-03   7.6318309e-03   6.8284117e-03
   2.9660000e+02   3.2979195e-03   7.3771570e-03   3.7104450e-03   8.6082062e-03   4.4118036e-03   1.0446294e-02   4.4976376e-03   7.2283345e-03   6.7195313e-03
   2.9760000e+02   3.1769024e-03   6.8785964e-03   3.3387530e-03   7.7126325e-03   3.7825650e-03   9.4133138e-03   3.7556080e-03   6.8738137e-03   6.2279330e-03
   2.9810000e+02   3.0968955e-03   6.4810399e-03   3.0406852e-03   7.0936999e-03   3.3466346e-03   8.5996909e-03   3.3752291e-03   6.7024021e-03   5.7492184e-03
   2.9960000e+02   2.9907860e-03   5.5736041e-03   2.5244438e-03   5.9010220e-03   2.7585933e-03   7.2296080e-03   2.8381649e-03   6.2248526e-03   4.7077730e-03
   3.0060000e+02   2.6398592e-03   4.7480645e-03   2.3003936e-03   5.4428529e-03   2.6631020e-03   6.4304582e-03   2.9257249e-03   5.1602999e-03   3.8434386e-03
   3.0110000e+02   2.4065969e-03   4.5257272e-03   2.2972358e-03   5.5375622e-03   2.8863959e-03   6.4905355e-03   3.1897184e-03   4.4688203e-03   3.5963203e-03
   3.0210000e+02   2.1245444e-03   4.7198314e-03   2.6148741e-03   6.1327122e-03   3.3849725e-03   7.0794207e-03   3.6719231e-03   3.7832429e-03   3.8087061e-03
   3.0360000e+02   2.0736050e-03   5.1097803e-03   3.0391120e-03   6.7030790e-03   3.6303586e-03   7.7909467e-03   3.9266345e-03   3.7031224e-03   4.4565377e-03
   3.0410000e+02   2.0974741e-03   5.6115430e-03   3.1207516e-03   6.9174866e-03   3.7249260e-03   8.1581494e-03   3.8819265e-03   4.1649190e-03   5.0964770e-03
   3.0510000e+02   2.2963615e-03   5.7754499e-03   3.0686702e-03   6.8627534e-03   3.5472012e-03   8.2091253e-03   3.6859296e-03   4.8133827e-03   5.1979049e-03
   3.0660000e+02   2.6029802e-03   5.4548190e-03   2.7842798e-03   6.1964451e-03   3.0941157e-03   7.5074271e-03   3.1659719e-03   5.3305257e-03   4.8483654e-03
   3.0710000e+02   2.6302637e-03   5.2615067e-03   2.5427732e-03   5.7487981e-03   2.8756505e-03   6.9885728e-03   2.9289718e-03   5.2201555e-03   4.5128321e-03
   3.0860000e+02   2.5537428e-03   4.8398730e-03   2.3272511e-03   5.2334594e-03   2.5857258e-03   6.2957512e-03   2.6353321e-03   4.8539063e-03   4.0859885e-03
   3.0910000e+02   2.3741740e-03   4.3193828e-03   2.2075538e-03   4.8290444e-03   2.4483363e-03   5.6667192e-03   2.5182514e-03   4.3438857e-03   3.6395071e-03
   3.1060000e+02   2.1789877e-03   4.0547749e-03   2.0484839e-03   4.5264201e-03   2.3219204e-03   5.2665956e-03   2.4292017e-03   3.9733327e-03   3.3172161e-03
   3.1110000e+02   1.9979044e-03   3.8778236e-03   2.0835335e-03   4.3978082e-03   2.2596942e-03   5.1416705e-03   2.3551282e-03   3.5179851e-03   3.1797173e-03
   3.1260000e+02   1.8966091e-03   3.7094914e-03   2.0225264e-03   4.2808617e-03   2.2321706e-03   4.9774951e-03   2.4169583e-03   3.3196383e-03   3.1011636e-03
   3.1360000e+02   1.8335366e-03   3.6706696e-03   2.0414769e-03   4.3490912e-03   2.2772080e-03   5.0150888e-03   2.3517526e-03   3.1701089e-03   3.0262508e-03
   3.1410000e+02   1.7708116e-03   3.6465384e-03   1.9992718e-03   4.2642634e-03   2.3365693e-03   5.0251437e-03   2.4074932e-03   3.1095426e-03   3.1343823e-03
   3.1560000e+02   1.8455543e-03   3.7636371e-03   2.0013924e-03   4.3843758e-03   2.3359379e-03   5.1178276e-03   2.4836084e-03   3.1301568e-03   3.1468188e-03
   3.1810000e+02   1.8189160e-03   3.7653466e-03   2.0363260e-03   4.4285694e-03   2.3617083e-03   5.1904817e-03   2.5217123e-03   3.1265519e-03   3.1311933e-03
   3.1910000e+02   1.8216328e-03   3.8046824e-03   2.1398123e-03   4.6734912e-03   2.4714637e-03   5.3522252e-03   2.6345950e-03   3.1827749e-03   3.2097185e-03
   3.2010000e+02   1.8564955e-03   3.9906573e-03   2.2230444e-03   4.8407961e-03   2.6184863e-03   5.6005831e-03   2.8146156e-03   3.1503127e-03   3.3584400e-03
   3.2110000e+02   1.8403515e-03   4.2174721e-03   2.3494370e-03   5.2126142e-03   2.8085449e-03   6.0306299e-03   3.0398138e-03   3.2598132e-03   3.5557590e-03
   3.2210000e+02   1.9630206e-03   4.4534161e-03   2.5290975e-03   5.5889992e-03   3.0126266e-03   6.3319293e-03   3.1706187e-03   3.5096280e-03   3.7942586e-03
   3.2310000e+02   2.0131301e-03   4.7381461e-03   2.6715939e-03   5.8877009e-03   3.1063222e-03   6.8385158e-03   3.2805566e-03   3.7385651e-03   4.0282206e-03
   3.2460000e+02   2.1536001e-03   4.9289540e-03   2.6685435e-03   5.9855434e-03   3.1401259e-03   7.0793694e-03   3.3826539e-03   3.9735404e-03   4.2878470e-03
   3.2560000e+02   2.2380920e-03   5.1286548e-03   2.7732454e-03   6.1791228e-03   3.2109200e-03   7.2099971e-03   3.4198380e-03   4.2699602e-03   4.3799300e-03
   3.2660000e+02   2.3144646e-03   5.0884869e-03   2.7504805e-03   6.1974093e-03   3.2451059e-03   7.2420818e-03   3.3179387e-03   4.4925822e-03   4.4459888e-03
   3.2810000e+02   2.3643090e-03   5.1951548e-03   2.6538413e-03   6.0872867e-03   3.1220941e-03   7.1409782e-03   3.3010598e-03   4.5405815e-03   4.3775510e-03
   3.2910000e+02   2.3282204e-03   5.0477900e-03   2.6074400e-03   5.9345208e-03   3.0159643e-03   6.9665047e-03   3.1646525e-03   4.4908229e-03   4.2817763e-03
   3.3060000e+02   2.3393042e-03   4.8726366e-03   2.5235941e-03   5.7729733e-03   2.9304724e-03   6.7551439e-03   3.0762185e-03   4.4353980e-03   4.1718928e-03
   3.3160000e+02   2.2973650e-03   4.8220850e-03   2.4586741e-03   5.5522724e-03   2.8402179e-03   6.5306842e-03   2.9637163e-03   4.1901070e-03   4.0818311e-03
   3.3310000e+02   2.2524182e-03   4.6416668e-03   2.4167620e-03   5.5103058e-03   2.8048982e-03   6.4059669e-03   2.9628549e-03   4.1002413e-03   3.8906969e-03
   3.3410000e+02   2.2498806e-03   4.6296046e-03   2.4498099e-03   5.4467817e-03   2.8668825e-03   6.3453568e-03   3.0036115e-03   4.0027661e-03   3.8898909e-03
   3.3560000e+02   2.2099939e-03   4.6684370e-03   2.5198796e-03   5.5929335e-03   2.9184797e-03   6.4623829e-03   3.0659273e-03   3.9004807e-03   3.9051499e-03
   3.3660000e+02   2.1769531e-03   4.6737407e-03   2.5557281e-03   5.6813786e-03   2.9864853e-03   6.6096106e-03   3.1479988e-03   3.9653898e-03   3.9644893e-03
   3.3810000e+02   2.2316770e-03   4.8581759e-03   2.6409856e-03   5.8260790e-03   3.0029057e-03   6.8516830e-03   3.2042452e-03   4.0071480e-03   4.0611660e-03
   3.3960000e+02   2.3146931e-03   4.9600216e-03   2.7138629e-03   6.0315160e-03   3.1282624e-03   6.9799433e-03   3.3201096e-03   4.1319594e-03   4.1611909e-03
   3.4110000e+02   2.3127761e-03   5.0765481e-03   2.7296342e-03   6.0978994e-03   3.2100197e-03   7.0715232e-03   3.3197191e-03   4.2713212e-03   4.2779523e-03
   3.4210000e+02   2.3415382e-03   5.0345038e-03   2.7622680e-03   6.1079545e-03   3.2060986e-03   7.0639352e-03   3.3297126e-03   4.3097771e-03   4.3601565e-03
   3.4360000e+02   2.3960279e-03   5.0681706e-03   2.6957465e-03   5.9778990e-03   3.1847870e-03   7.0570336e-03   3.3372280e-03   4.4129203e-03   4.3189970e-03
   3.4510000e+02   2.3745297e-03   5.0587913e-03   2.7096011e-03   6.0012719e-03   3.1654655e-03   7.0852107e-03   3.2675614e-03   4.4134959e-03   4.2614590e-03
   3.4660000e+02   2.4030781e-03   5.1148423e-03   2.7248003e-03   6.1097707e-03   3.1180984e-03   7.0159058e-03   3.2693669e-03   4.3663708e-03   4.2490455e-03
   3.4810000e+02   2.3617123e-03   5.2164833e-03   2.7637372e-03   6.1573300e-03   3.2122633e-03   7.2194732e-03   3.3719415e-03   4.3186931e-03   4.2628427e-03
   3.4960000e+02   2.3797029e-03   5.2529299e-03   2.8114134e-03   6.2978517e-03   3.2874525e-03   7.2821912e-03   3.4251172e-03   4.2924786e-03   4.3648819e-03
   3.5110000e+02   2.4232801e-03   5.3710988e-03   2.9244018e-03   6.5039841e-03   3.3742529e-03   7.5242217e-03   3.5694760e-03   4.4334366e-03   4.5589019e-03
   3.5260000e+02   2.5244103e-03   5.5017491e-03   2.9820259e-03   6.5149175e-03   3.4381614e-03   7.6992910e-03   3.6022123e-03   4.6501645e-03   4.6814946e-03
   3.5410000e+02   2.5378844e-03   5.5751016e-03   2.9658839e-03   6.4849092e-03   3.3854914e-03   7.6649933e-03   3.4965639e-03   4.6951601e-03   4.6764012e-03
   3.5560000e+02   2.5841589e-03   5.4262885e-03   2.8710678e-03   6.3419237e-03   3.2967318e-03   7.4588898e-03   3.3904719e-03   4.7077796e-03   4.5781759e-03
   3.5760000e+02   2.5254966e-03   5.3058299e-03   2.7931276e-03   6.2521803e-03   3.1922871e-03   7.2181240e-03   3.2972998e-03   4.6019543e-03   4.4260472e-03
   3.5910000e+02   2.5589471e-03   5.2634349e-03   2.7670036e-03   6.1250657e-03   3.1665611e-03   7.0961609e-03   3.3303871e-03   4.4719799e-03   4.2906100e-03
   3.6060000e+02   2.5449778e-03   5.2694265e-03   2.7995991e-03   6.1606013e-03   3.1961163e-03   7.1237129e-03   3.3919028e-03   4.4922133e-03   4.3043373e-03
   3.6210000e+02   2.5317594e-03   5.3224516e-03   2.8040341e-03   6.2378579e-03   3.2139286e-03   7.2367750e-03   3.3478423e-03   4.3314408e-03   4.3126633e-03
   3.6410000e+02   2.5630589e-03   5.4062012e-03   2.9146476e-03   6.4194000e-03   3.3372467e-03   7.2720210e-03   3.4055356e-03   4.3828580e-03   4.4308582e-03
   3.6560000e+02   2.5570158e-03   5.5353763e-03   2.9333313e-03   6.4045389e-03   3.4036638e-03   7.4270978e-03   3.4293948e-03   4.4729838e-03   4.4680356e-03
   3.6710000e+02   2.6207976e-03   5.4980072e-03   2.8908222e-03   6.4687097e-03   3.3640458e-03   7.4107019e-03   3.4954694e-03   4.5928928e-03   4.5320073e-03
   3.6910000e+02   2.5937404e-03   5.5286453e-03   2.9608819e-03   6.4108733e-03   3.3502893e-03   7.5471810e-03   3.4314365e-03   4.5823407e-03   4.5568586e-03
   3.7060000e+02   2.6226023e-03   5.6064220e-03   2.9273718e-03   6.4989436e-03   3.3487509e-03   7.5296141e-03   3.5052207e-03   4.5967956e-03   4.5750087e-03
   3.7260000e+02   2.6258947e-03   5.6995876e-03   2.9325956e-03   6.4426999e-03   3.3902954e-03   7.5509324e-03   3.5462450e-03   4.6297236e-03   4.4903591e-03
   3.7410000e+02   2.7147983e-03   5.6561193e-03   3.0426111e-03   6.6306877e-03   3.4758077e-03   7.5748629e-03   3.5731281e-03   4.6347825e-03   4.5828038e-03
   3.7610000e+02   2.7447472e-03   5.7882897e-03   3.1326351e-03   6.7380317e-03   3.4895018e-03   7.7994498e-03   3.5766091e-03   4.6285967e-03   4.6117213e-03
   3.7760000e+02   2.7626629e-03   5.8467981e-03   3.0982311e-03   6.8932443e-03   3.5996584e-03   7.9356544e-03   3.6971496e-03   4.7085735e-03   4.7393112e-03
   3.8010000e+02   2.8008587e-03   6.0041728e-03   3.0905620e-03   6.8230535e-03   3.5279110e-03   8.0191197e-03   3.7285799e-03   4.8395853e-03   4.7047919e-03
   3.8160000e+02   2.8240065e-03   6.0148059e-03   3.1050653e-03   6.8515210e-03   3.5200680e-03   8.0351485e-03   3.6644492e-03   4.8786428e-03   4.7113992e-03
   3.8360000e+02   2.8451449e-03   6.0086016e-03   3.0818255e-03   6.8928564e-03   3.5711148e-03   7.8749191e-03   3.6313427e-03   4.9120561e-03   4.7049917e-03
   3.8560000e+02   2.9065147e-03   5.9981069e-03   3.1448270e-03   6.8687678e-03   3.5430921e-03   7.9463971e-03   3.6712036e-03   4.8744569e-03   4.7197281e-03
   3.8710000e+02   2.9131787e-03   6.0387093e-03   3.0919227e-03   6.8975767e-03   3.5514790e-03   7.9404160e-03   3.5895679e-03   4.8340544e-03   4.7528976e-03
   3.8910000e+02   2.9172205e-03   5.9516374e-03   3.1304633e-03   6.8802511e-03   3.5564511e-03   7.8738081e-03   3.6928070e-03   4.8003257e-03   4.6990540e-03
   3.9110000e+02   2.9019795e-03   6.0344132e-03   3.2338336e-03   6.9771579e-03   3.5669334e-03   7.9460622e-03   3.7191577e-03   4.8054069e-03   4.6913009e-03
   3.9310000e+02   2.9957144e-03   6.0755767e-03   3.1963748e-03   7.0724055e-03   3.6756194e-03   7.9024323e-03   3.7291454e-03   4.8337731e-03   4.7279658e-03
   3.9510000e+02   2.9324476e-03   6.1854099e-03   3.2718893e-03   7.1447125e-03   3.6813113e-03   8.1172142e-03   3.7064644e-03   4.9133129e-03   4.7990034e-03
   3.9710000e+02   6.1885854e-03   1.2615798e-02   6.6882802e-03   1.4441778e-02   7.4315887e-03   1.6241826e-02   7.6240859e-03   9.8552581e-03   9.6984177e-03
   3.9910000e+02   3.1055350e-03   6.3609976e-03   3.3137608e-03   7.1922778e-03   3.6806526e-03   8.2808441e-03   3.8118548e-03   4.9685814e-03   4.9267615e-03
   4.0110000e+02   3.1468373e-03   6.4709524e-03   3.3808790e-03   7.2509250e-03   3.7253294e-03   8.2336255e-03   3.8573209e-03   4.9315921e-03   4.8553664e-03
   4.0310000e+02   3.1635611e-03   6.5076721e-03   3.3683937e-03   7.3423349e-03   3.7706294e-03   8.2417682e-03   3.8058070e-03   4.9924945e-03   4.8792333e-03
   4.0560000e+02   3.2443949e-03   6.5159523e-03   3.4176865e-03   7.3133826e-03   3.7980358e-03   8.3047878e-03   3.8281887e-03   5.0139177e-03   4.9074358e-03
   4.0760000e+02   3.2850594e-03   6.5586344e-03   3.3895432e-03   7.3811475e-03   3.7513042e-03   8.3353577e-03   3.8564121e-03   5.0358178e-03   4.9334562e-03
   4.0960000e+02   3.3241789e-03   6.5944076e-03   3.4366999e-03   7.3519577e-03   3.7745128e-03   8.2736062e-03   3.8449477e-03   5.0619484e-03   4.9295707e-03
   4.1160000e+02   3.3679727e-03   6.6277078e-03   3.4546126e-03   7.3145855e-03   3.7574780e-03   8.2263026e-03   3.8270147e-03   4.9955307e-03   4.9234972e-03
   4.1410000e+02   3.3913672e-03   6.6145209e-03   3.4526833e-03   7.2906214e-03   3.7548930e-03   8.1735233e-03   3.7772465e-03   4.9998220e-03   4.8393512e-03
   4.1610000e+02   3.4012586e-03   6.6206036e-03   3.4318690e-03   7.1950805e-03   3.7652106e-03   8.1263879e-03   3.7720823e-03   4.9092919e-03   4.8342025e-03
   4.1860000e+02   3.4935987e-03   6.7355406e-03   3.5179413e-03   7.3079541e-03   3.7880614e-03   8.1884401e-03   3.7750020e-03   4.9111977e-03   4.8105000e-03
   4.2060000e+02   3.5272525e-03   6.7707276e-03   3.5367660e-03   7.4029993e-03   3.8627283e-03   8.2101440e-03   3.8420740e-03   4.8822993e-03   4.8130761e-03
   4.2260000e+02   3.5503294e-03   6.8911381e-03   3.5972930e-03   7.5012902e-03   3.8508969e-03   8.3696801e-03   3.9027448e-03   4.8891075e-03   4.8536655e-03
   4.2510000e+02   3.6067158e-03   6.9672885e-03   3.6253801e-03   7.5674266e-03   3.9203759e-03   8.4581763e-03   3.9342802e-03   4.9534251e-03   4.8984344e-03
   4.2710000e+02   3.7246733e-03   7.0980074e-03   3.7250495e-03   7.6870838e-03   3.9683037e-03   8.5343357e-03   3.9808426e-03   5.0555497e-03   4.9246439e-03
   4.2960000e+02   3.8019881e-03   7.3181530e-03   3.7820469e-03   7.8033877e-03   4.0243508e-03   8.7243179e-03   4.0296183e-03   5.1468246e-03   5.0764662e-03
   4.3210000e+02   3.8982786e-03   7.4650667e-03   3.8928793e-03   8.0298562e-03   4.1388604e-03   8.8550668e-03   4.0861233e-03   5.1514133e-03   5.1458885e-03
   4.3410000e+02   3.9913798e-03   7.5937856e-03   3.9585884e-03   8.1198301e-03   4.1712927e-03   8.9369768e-03   4.1746850e-03   5.2655959e-03   5.2546655e-03
   4.3660000e+02   4.1226465e-03   7.8185516e-03   4.0887541e-03   8.3212673e-03   4.2420887e-03   9.1475353e-03   4.2656496e-03   5.4100522e-03   5.2772546e-03
   4.3910000e+02   4.2293157e-03   7.9583114e-03   4.1496622e-03   8.4967595e-03   4.3915171e-03   9.3419935e-03   4.3235662e-03   5.4743276e-03   5.3992041e-03
   4.4160000e+02   4.3044886e-03   8.0957928e-03   4.2352175e-03   8.5419690e-03   4.3571648e-03   9.3377695e-03   4.3655880e-03   5.5326363e-03   5.4377186e-03
   4.4360000e+02   4.3677192e-03   8.2089643e-03   4.2737599e-03   8.6183042e-03   4.3793066e-03   9.4175875e-03   4.3052476e-03   5.4963636e-03   5.4582005e-03
   4.4610000e+02   4.4962295e-03   8.3716681e-03   4.3205887e-03   8.7184139e-03   4.4641001e-03   9.4421450e-03   4.3575060e-03   5.6034977e-03   5.4710741e-03
   4.4860000e+02   4.5546079e-03   8.5415721e-03   4.3900881e-03   8.8014329e-03   4.5041702e-03   9.5418978e-03   4.3648063e-03   5.5715366e-03   5.4432413e-03
   4.5110000e+02   4.5842063e-03   8.6893754e-03   4.4606081e-03   8.9158041e-03   4.5668371e-03   9.5808677e-03   4.5049121e-03   5.6296298e-03   5.4673916e-03
   4.5360000e+02   4.7329418e-03   8.9240526e-03   4.5710995e-03   9.1113959e-03   4.6334631e-03   9.7693696e-03   4.5449674e-03   5.6782425e-03   5.6067895e-03
   4.5610000e+02   4.8311624e-03   9.0935741e-03   4.7031462e-03   9.3316793e-03   4.7295322e-03   9.9221449e-03   4.5919210e-03   5.7140202e-03   5.6452146e-03
   4.5860000e+02   4.9985650e-03   9.3229308e-03   4.8447184e-03   9.4615064e-03   4.8021865e-03   1.0075505e-02   4.6595723e-03   5.8325426e-03   5.7604783e-03
   4.6110000e+02   5.1006164e-03   9.5860742e-03   4.9529481e-03   9.5523756e-03   4.8702790e-03   1.0265980e-02   4.7304358e-03   5.9266757e-03   5.7892306e-03
   4.6360000e+02   5.1289276e-03   9.7723787e-03   5.0038595e-03   9.6942270e-03   4.9402506e-03   1.0369392e-02   4.7586554e-03   5.9950458e-03   5.8277405e-03
   4.6660000e+02   5.2751684e-03   9.9238716e-03   5.0958159e-03   9.8546167e-03   4.9863526e-03   1.0372126e-02   4.7243002e-03   5.9816698e-03   5.8639618e-03
   4.6860000e+02   5.2252977e-03   9.9595866e-03   5.0975483e-03   9.6922994e-03   4.9270022e-03   1.0123854e-02   4.6661217e-03   5.8686577e-03   5.7624347e-03
   4.7160000e+02   5.7754510e-03   1.0936715e-02   5.5312610e-03   1.0600921e-02   5.3125241e-03   1.0971050e-02   5.0609103e-03   6.3545074e-03   6.2207464e-03
   4.7410000e+02   5.6886037e-03   1.0866132e-02   5.5559513e-03   1.0516435e-02   5.3413328e-03   1.0891922e-02   5.0479400e-03   6.2314698e-03   6.1103080e-03
   4.7660000e+02   5.7233770e-03   1.0881310e-02   5.5891675e-03   1.0579496e-02   5.3528830e-03   1.0874127e-02   4.9963770e-03   6.2047673e-03   6.1140340e-03
   4.7960000e+02   5.8969060e-03   1.1174360e-02   5.7259574e-03   1.0741879e-02   5.5135018e-03   1.1033312e-02   5.0549054e-03   6.3359474e-03   6.1761010e-03
   4.8210000e+02   5.9577832e-03   1.1433897e-02   5.8268318e-03   1.0883094e-02   5.5191339e-03   1.1130363e-02   5.0754383e-03   6.3140517e-03   6.1795679e-03
   4.8510000e+02   6.1073597e-03   1.1618744e-02   5.9872807e-03   1.1120625e-02   5.6280540e-03   1.1185652e-02   5.1520312e-03   6.3452448e-03   6.2288276e-03
   4.8760000e+02   6.1769929e-03   1.1870477e-02   6.0927451e-03   1.1332402e-02   5.7357971e-03   1.1376231e-02   5.2388993e-03   6.4352938e-03   6.2446943e-03
   4.9060000e+02   6.2741920e-03   1.2272601e-02   6.2314811e-03   1.1570596e-02   5.8152717e-03   1.1507227e-02   5.2947565e-03   6.4853384e-03   6.2786279e-03
   4.9310000e+02   6.4345896e-03   1.2518328e-02   6.4186188e-03   1.1741716e-02   5.9682673e-03   1.1691142e-02   5.4111901e-03   6.5190068e-03   6.4366177e-03
   4.9610000e+02   6.5402363e-03   1.2854712e-02   6.5533098e-03   1.2160843e-02   6.0841449e-03   1.1903647e-02   5.4644022e-03   6.6345431e-03   6.5334880e-03
   4.9860000e+02   6.6452167e-03   1.3184807e-02   6.6888148e-03   1.2325809e-02   6.2411398e-03   1.2126631e-02   5.5628904e-03   6.6434372e-03   6.5726380e-03
   5.0160000e+02   6.8184255e-03   1.3465513e-02   6.8434839e-03   1.2683488e-02   6.4080785e-03   1.2221243e-02   5.6893989e-03   6.7952751e-03   6.6557368e-03
   5.0460000e+02   6.9292216e-03   1.3749608e-02   6.9426989e-03   1.2810268e-02   6.5165121e-03   1.2468251e-02   5.7751354e-03   6.7766488e-03   6.6849779e-03
   5.0760000e+02   7.0271831e-03   1.4150582e-02   7.1802616e-03   1.3195201e-02   6.7226198e-03   1.2589985e-02   5.7987727e-03   6.8940788e-03   6.7247660e-03
   5.1010000e+02   7.1151642e-03   1.4432450e-02   7.3398429e-03   1.3502767e-02   6.8271473e-03   1.2974014e-02   5.9216783e-03   7.0027611e-03   6.8864074e-03
   5.1310000e+02   7.3699896e-03   1.5080592e-02   7.5401684e-03   1.4104934e-02   7.1293921e-03   1.3262078e-02   6.1413604e-03   7.1314332e-03   7.0555289e-03
   5.2210000e+02   7.6421839e-03   1.6002357e-02   8.0076134e-03   1.5099452e-02   7.5813919e-03   1.4026024e-02   6.4314235e-03   7.5031581e-03   7.3148553e-03
   5.2460000e+02   7.7981753e-03   1.6252853e-02   8.1717505e-03   1.5469670e-02   7.7724494e-03   1.4331238e-02   6.5656226e-03   7.5386860e-03   7.4648690e-03
