12.916	-0.584220E-05 	-0.536619E-07	-0.641562E-06	-0.322134E-07
13	-0.576487E-05	-0.522581E-07	-0.632797E-06	 -0.313707E-07
14   -0.496559e-05    -0.388146e-7    -0.542542e-6      -0.233006e-7
15   -0.43217e-5      -0.294091e-7    -0.470308e-6      -0.176544e-7
16	-0.379548e-5     -0.226732e-7    -0.411604e-6      -0.136108e-7
17	-0.335984e-5     -0.177494e-7    -0.363254e-6      -0.106551e-7
18    -0.299514e-5    -0.140848e-7    -0.322959e-6      -0.845515e-8
 
