9.3	-0.215341E-04	-0.480833E-06	-0.484518E-05	-0.349412E-06
10.0	-0.183610E-04   -0.363849E-06    -0.400249E-05   -0.264402E-06
10.5 	-0.163588E-04	-0.301775E-06	-0.341586E-05	  -0.219294E-06
11.0 	 -0.140463E-04  -0.252453E-06    -0.248809E-05    -0.183453E-06
11.2 	-0.135874E-04   -0.184952E-05    -0.242783E-05     -0.134401E-05
11.5 	-0.136330E-04    -0.165933E-05    -0.284437E-05   -0.120580E-05
12	 -0.128905E-04	 -0.141662E-05	  -0.288110E-05    -0.102943E-05
13	-0.112815E-04	-0.106232E-05	   -0.267137E-05     -0.771967E-06
