15.1877		 -0.844855E-05    -0.602745E-06    -0.759876E-06    -0.257267E-06
16               -0.764403E-05    -0.497828E-06     -0.697363E-06   -0.212486E-06
17.0             -0.679330E-05    -0.397900E-06    -0.627175E-06     -0.169834E-06
18               -0.607274E-05    -0.321847E-06    -0.565095E-06     -0.137372E-06
19               -0.545837E-05    -0.263126E-06     -0.510609E-06    -0.112309E-06
20               -0.493101E-05    -0.217199E-06     -0.462887E-06     -0.927060E-07
