8.7680	-0.127587E-04	 -0.250802E-06	  -0.239472E-05	   -0.140171E-06
8.7691	-0.127557E-04	-0.250690E-06	  -0.239416E-05	 -0.140108E-06
8.7731	-0.127440E-04 -0.250239E-06 -0.239191E-05 -0.139857E-06
8.7798	-0.127244E-04 -0.249491E-06 -0.238815E-05 -0.139438E-06
8.789	-0.126969E-04	-0.248446E-06	-0.238291E-05	 -0.138855E-06
8.801	-0.126618E-04 -0.247109E-06 -0.237618E-05  -0.138107E-06
8.816	-0.126189E-04	-0.245482E-06 -0.236797E-05 -0.137198E-06
8.8336   -0.125683E-04 -0.243571E-06 -0.235830E-05   -0.136130E-06
8.979 	-0.121608E-04  -0.228368E-06 -0.228044E-05 -0.127633E-06
