15.8197  -0.388285E-05      -0.237319E-07   -0.276716E-06      -0.110380E-07
16       -0.379548E-05      -0.226732E-07   -0.270295E-06      -0.105455E-07
17       -0.335984E-05      -0.177494E-07   -0.238384E-06       -0.825545E-08
18       -0.299514E-05      -0.140848E-07   -0.211816E-06        -0.655098E-08
19       -0.268677E-05      -0.113131E-07   -0.189461E-06         -0.526184E-08
20       -0.242370E-05       -0.918640E-08  -0.170473E-06         -0.427269E-08
