   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.4581900e+00   4.1624700e-02   2.2422600e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.1259100e-01  -3.5675400e-01  -4.4764000e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.9648900e-02   2.0758500e-02   2.5580100e-02
   1.1000000e+01   0.0000000e+00   0.0000000e+00   1.0720000e+00   2.2997000e+01   9.7000000e-01
   0.0000000e+00   0.0000000e+00   1.0235500e+01   1.2677700e+01   4.2637400e+00  -9.6771700e-01
   0.0000000e+00   0.0000000e+00  -2.5590500e+00  -2.2452100e+00   1.3466200e-01   1.6179400e+00
   0.0000000e+00   0.0000000e+00  -1.1952400e-01  -2.7487300e-01  -3.7008000e-01  -2.8719100e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.5027000e-02   2.1446700e-02   1.3152600e-02
   1.2000000e+01   0.0000000e+00   6.3000000e-02   1.3050000e+00   2.4320000e+01   1.7400000e+00
   0.0000000e+00   0.0000000e+00   1.0597300e+01   1.2879300e+01   4.3940400e+00  -5.7161100e-01
   0.0000000e+00   0.0000000e+00  -2.8981800e+00  -2.1257400e+00   1.3785800e-01   1.3549800e+00
   0.0000000e+00   0.0000000e+00   2.3450600e-01  -2.9939200e-01  -3.5954000e-01  -2.2249100e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.6764300e-02   2.0238000e-02   8.3014100e-03
   1.3000000e+01   0.0000000e+00   8.7000000e-02   1.5600000e+00   2.6970000e+01   2.7020000e+00
   0.0000000e+00   0.0000000e+00   1.0871100e+01   1.3173800e+01   4.5199500e+00  -4.3932200e-01
   0.0000000e+00   0.0000000e+00  -2.7786000e+00  -2.1820300e+00   1.4054900e-01   1.3086700e+00
   0.0000000e+00   0.0000000e+00   1.7585300e-01  -2.5896000e-01  -3.5244100e-01  -2.1164800e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2284000e-02   1.9369200e-02   7.5421000e-03
   1.4000000e+01   0.0000000e+00   1.1800000e-01   1.8390000e+00   2.8086000e+01   2.3300000e+00
   0.0000000e+00   0.0000000e+00   1.1223700e+01   1.3268200e+01   4.6467800e+00  -4.1497100e-01
   0.0000000e+00   0.0000000e+00  -2.7369400e+00  -1.9817400e+00   1.6278000e-01   1.3486800e+00
   0.0000000e+00   0.0000000e+00   1.2755700e-01  -3.1695000e-01  -3.5856300e-01  -2.2231500e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.7392800e-02   1.9692600e-02   8.4195900e-03
   1.5000000e+01   0.0000000e+00   1.5300000e-01   2.1490000e+00   3.0975000e+01   1.8200000e+00
   0.0000000e+00   0.0000000e+00   1.1550800e+01   1.3373500e+01   4.7852500e+00  -4.7690300e-01
   0.0000000e+00   0.0000000e+00  -2.9220000e+00  -1.8634200e+00   1.6870800e-01   1.4603200e+00
   0.0000000e+00   0.0000000e+00   2.5426200e-01  -3.3944000e-01  -3.6038300e-01  -2.5133100e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.8885800e-02   1.9715500e-02   1.0720200e-02
   1.6000000e+01   1.7000000e-02   1.9300000e-01   2.4720000e+00   3.2066000e+01   2.0000000e+00
   0.0000000e+00   0.0000000e+00   1.1818100e+01   1.3739400e+01   4.9270700e+00  -6.5641900e-01
   0.0000000e+00   0.0000000e+00  -2.6461800e+00  -2.0478600e+00   1.6574600e-01   1.6540800e+00
   0.0000000e+00   0.0000000e+00  -9.6804900e-02  -2.7325900e-01  -3.5942400e-01  -2.9862300e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2997600e-02   1.9550500e-02   1.4297900e-02
   1.7000000e+01   1.7000000e-02   2.3800000e-01   2.8220000e+00   3.5457000e+01   1.5600000e+00
   0.0000000e+00   0.0000000e+00   1.2003100e+01   1.3618800e+01   5.0722200e+00  -7.1862700e-01
   0.0000000e+00   0.0000000e+00  -2.4169400e+00  -1.7193700e+00   1.4912700e-01   1.7429400e+00
   0.0000000e+00   0.0000000e+00  -2.4089700e-01  -3.5415400e-01  -3.5285800e-01  -3.1942900e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.9084100e-02   1.8943900e-02   1.5842900e-02
   1.8000000e+01   2.7000000e-02   2.8700000e-01   3.2020000e+00   3.9944000e+01   1.7840000e-03
   0.0000000e+00   0.0000000e+00   1.2296000e+01   1.3949100e+01   5.2107900e+00  -6.8210500e-01
   0.0000000e+00   0.0000000e+00  -2.6327900e+00  -1.8227600e+00   1.3561800e-01   1.7427900e+00
   0.0000000e+00   0.0000000e+00  -7.3660000e-02  -3.2882700e-01  -3.4721400e-01  -3.1764600e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.7438200e-02   1.8433300e-02   1.5646700e-02
   1.9000000e+01   3.4000000e-02   3.4100000e-01   3.6070000e+00   3.9102000e+01   8.6200000e-01
   0.0000000e+00   0.0000000e+00   1.2487800e+01   1.3797600e+01   5.2558700e+00  -3.4400700e-01
   0.0000000e+00   0.0000000e+00  -2.5365600e+00  -1.5401500e+00   1.8804000e-01   1.4923600e+00
   0.0000000e+00   0.0000000e+00  -1.0489200e-01  -3.9452800e-01  -3.5962300e-01  -2.5413500e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.2356100e-02   1.9308500e-02   1.0768400e-02
   2.0000000e+01   4.4000000e-02   4.0000000e-01   4.0380000e+00   4.0080000e+01   1.5500000e+00
   0.0000000e+00   0.0000000e+00   1.2704400e+01   1.4295000e+01   5.3237500e+00  -9.8242000e-02
   0.0000000e+00   0.0000000e+00  -2.5501100e+00  -1.8864400e+00   2.0668500e-01   1.3282900e+00
   0.0000000e+00   0.0000000e+00  -9.4319500e-02  -2.8364700e-01  -3.6166400e-01  -2.1374700e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2626300e-02   1.9332800e-02   7.7306500e-03
   2.1000000e+01   5.4000000e-02   4.6300000e-01   4.4930000e+00   4.4960000e+01   2.9920000e+00
   0.0000000e+00   0.0000000e+00   1.2894900e+01   1.3966400e+01   5.4394200e+00  -1.5983100e-01
   0.0000000e+00   0.0000000e+00  -2.4060900e+00  -1.4087200e+00   2.0017400e-01   1.3905500e+00
   0.0000000e+00   0.0000000e+00  -1.7779100e-01  -4.1436500e-01  -3.5906400e-01  -2.2584900e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.3435500e-02   1.9102700e-02   8.5195400e-03
   2.2000000e+01   5.9000000e-02   5.3100000e-01   4.9650000e+00   4.7900000e+01   4.5400000e+00
   0.0000000e+00   0.0000000e+00   1.3107500e+01   1.4350600e+01   5.5503900e+00  -2.3057300e-01
   0.0000000e+00   0.0000000e+00  -2.5357600e+00  -1.6632200e+00   1.9769700e-01   1.4584800e+00
   0.0000000e+00   0.0000000e+00  -9.5717700e-02  -3.3153900e-01  -3.5769400e-01  -2.3916000e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.6206500e-02   1.8986600e-02   9.3852800e-03
   2.3000000e+01   6.7000000e-02   6.0400000e-01   5.4650000e+00   5.0942000e+01   6.1100000e+00
   0.0000000e+00   0.0000000e+00   1.3251400e+01   1.4760100e+01   5.6551400e+00  -3.0810300e-01
   0.0000000e+00   0.0000000e+00  -2.4976500e+00  -1.8886700e+00   1.9953300e-01   1.5287900e+00
   0.0000000e+00   0.0000000e+00  -1.0638300e-01  -2.7186100e-01  -3.5748700e-01  -2.5276800e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1579200e-02   1.8969100e-02   1.0257100e-02
   2.4000000e+01   7.4000000e-02   6.8200000e-01   5.9890000e+00   5.1996000e+01   7.1900000e+00
   0.0000000e+00   0.0000000e+00   1.3423600e+01   1.4801900e+01   5.7739900e+00  -3.8764100e-01
   0.0000000e+00   0.0000000e+00  -2.5153200e+00  -1.8243000e+00   2.0385800e-01   1.5972700e+00
   0.0000000e+00   0.0000000e+00  -1.0199900e-01  -2.7911600e-01  -3.5969900e-01  -2.6624000e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1732400e-02   1.9222500e-02   1.1152300e-02
   2.5000000e+01   8.4000000e-02   7.5400000e-01   6.5400000e+00   5.4940000e+01   7.4200000e+00
   0.0000000e+00   0.0000000e+00   1.3576100e+01   1.4896500e+01   5.8460400e+00  -2.4705900e-01
   0.0000000e+00   0.0000000e+00  -2.4976100e+00  -1.7987200e+00   2.1381400e-01   1.4972200e+00
   0.0000000e+00   0.0000000e+00  -1.0594300e-01  -2.8366400e-01  -3.5971800e-01  -2.3878100e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2209500e-02   1.9145900e-02   8.9320800e-03
   2.6000000e+01   9.4000000e-02   8.4200000e-01   7.1120000e+00   5.5850000e+01   7.8600000e+00
   0.0000000e+00   0.0000000e+00   1.3669600e+01   1.4345600e+01   5.9329200e+00  -3.4237900e-01
   0.0000000e+00   0.0000000e+00  -2.3919500e+00  -1.2349100e+00   2.2503800e-01   1.5724500e+00
   0.0000000e+00   0.0000000e+00  -1.3764800e-01  -4.1878500e-01  -3.6178400e-01  -2.5319800e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.2166200e-02   1.9302400e-02   9.8582200e-03
   2.7000000e+01   1.0100000e-01   9.2900000e-01   7.7090000e+00   5.8933000e+01   8.9000000e+00
   0.0000000e+00   0.0000000e+00   1.3869900e+01   1.4704700e+01   6.0147800e+00  -4.2880400e-01
   0.0000000e+00   0.0000000e+00  -2.5066900e+00  -1.3893300e+00   2.3795900e-01   1.6412900e+00
   0.0000000e+00   0.0000000e+00  -8.6994500e-02  -3.8663100e-01  -3.6405600e-01  -2.6601300e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.0328600e-02   1.9475400e-02   1.0651200e-02
   2.8000000e+01   1.1300000e-01   1.0120000e+00   8.3330000e+00   5.8690000e+01   8.9000000e+00
   0.0000000e+00   0.0000000e+00   1.3984800e+01   1.4238800e+01   6.0920400e+00  -5.0436000e-01
   0.0000000e+00   0.0000000e+00  -2.4808000e+00  -9.6773600e-01   2.5227700e-01   1.7004000e+00
   0.0000000e+00   0.0000000e+00  -8.8811500e-02  -4.7807000e-01  -3.6656800e-01  -2.7644300e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.6613800e-02   1.9658600e-02   1.1262300e-02
   2.9000000e+01   1.2000000e-01   1.1000000e+00   8.9790000e+00   6.3540000e+01   8.9400000e+00
   0.0000000e+00   0.0000000e+00   1.4243900e+01   1.4580800e+01   6.1773900e+00  -5.7021000e-01
   0.0000000e+00   0.0000000e+00  -2.5867700e+00  -1.1837500e+00   2.7312300e-01   1.7504200e+00
   0.0000000e+00   0.0000000e+00  -6.6739800e-02  -4.1385000e-01  -3.7236000e-01  -2.8455500e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.1208800e-02   2.0163800e-02   1.1693000e-02
   3.0000000e+01   1.3900000e-01   1.1960000e+00   9.6590000e+00   6.5380000e+01   7.1400000e+00
   0.0000000e+00   1.2059700e+01   1.4322100e+01   1.4411800e+01   6.2340200e+00  -4.2053500e-01
   0.0000000e+00  -1.1025800e+00  -2.6238400e+00  -9.3308300e-01   2.8431200e-01   1.6340000e+00
   0.0000000e+00   0.0000000e+00  -2.6492600e-02  -4.7735700e-01  -3.7214300e-01  -2.5364600e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.6282900e-02   2.0052500e-02   9.2723300e-03
   3.1000000e+01   1.5800000e-01   1.3020000e+00   1.0367000e+01   6.9720000e+01   5.9030000e+00
   0.0000000e+00   1.2264600e+01   1.4479500e+01   1.3618200e+01   6.2829800e+00  -3.5821800e-01
   0.0000000e+00  -2.6896500e+00  -2.5446900e+00  -3.1845900e-01   2.9133400e-01   1.6005000e+00
   0.0000000e+00   0.0000000e+00  -7.5720400e-02  -6.1134800e-01  -3.6939100e-01  -2.4490800e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.5813800e-02   1.9702900e-02   8.6189800e-03
   3.2000000e+01   1.8100000e-01   1.4140000e+00   1.1104000e+01   7.2590000e+01   5.3230000e+00
   0.0000000e+00   1.2413300e+01   1.4681300e+01   1.3928800e+01   6.3389600e+00  -3.3438300e-01
   0.0000000e+00  -2.5308500e+00  -2.6928500e+00  -4.7961300e-01   2.9151200e-01   1.6023700e+00
   0.0000000e+00   0.0000000e+00  -2.0835500e-02  -5.7289700e-01  -3.6564300e-01  -2.4555500e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.3127700e-02   1.9289600e-02   8.7123900e-03
   3.3000000e+01   2.0600000e-01   1.5300000e+00   1.1868000e+01   7.4920000e+01   5.7300000e+00
   0.0000000e+00   1.2539200e+01   1.4643100e+01   1.3472200e+01   6.3975000e+00  -3.3918900e-01
   0.0000000e+00  -2.4138000e+00  -2.4839700e+00  -7.7351300e-02   2.8886600e-01   1.6253500e+00
   0.0000000e+00   0.0000000e+00  -7.9618000e-02  -6.6045600e-01  -3.6174700e-01  -2.5078300e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.9217700e-02   1.8878800e-02   9.0910300e-03
   3.4000000e+01   2.3200000e-01   1.6530000e+00   1.2658000e+01   7.8960000e+01   4.7900000e+00
   0.0000000e+00   1.2677300e+01   1.4704800e+01   1.3075600e+01   6.4563700e+00  -4.3292700e-01
   0.0000000e+00  -2.3975000e+00  -2.3885300e+00   1.8323500e-01   2.8673700e-01   1.7283300e+00
   0.0000000e+00   0.0000000e+00  -1.0587700e-01  -6.9426400e-01  -3.5879400e-01  -2.7713800e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.0228000e-02   1.8561800e-02   1.1173500e-02
   3.5000000e+01   2.5700000e-01   1.7820000e+00   1.3474000e+01   7.9920000e+01   3.1200000e+00
   0.0000000e+00   1.2761200e+01   1.4813600e+01   1.3227300e+01   6.5144400e+00  -4.4800100e-01
   0.0000000e+00  -2.3773000e+00  -2.4234700e+00   1.3713000e-01   2.8632400e-01   1.7608200e+00
   0.0000000e+00   0.0000000e+00  -9.1459000e-02  -6.8320300e-01  -3.5702700e-01  -2.8509900e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.9542400e-02   1.8355700e-02   1.1786500e-02
   3.6000000e+01   2.8800000e-01   1.9200000e+00   1.4322000e+01   8.3800000e+01   3.7400000e-03
   0.0000000e+00   1.2889800e+01   1.4919000e+01   1.3592700e+01   6.5712900e+00  -3.9181000e-01
   0.0000000e+00  -2.2602100e+00  -2.4241800e+00  -3.0521400e-02   2.8771100e-01   1.7301000e+00
   0.0000000e+00   0.0000000e+00  -8.7644700e-02  -6.5134000e-01  -3.5631100e-01  -2.7682400e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.7761600e-02   1.8247000e-02   1.1128000e-02
   3.7000000e+01   3.2200000e-01   2.0650000e+00   1.5200000e+01   8.5480000e+01   1.5320000e+00
   0.0000000e+00   1.3028600e+01   1.4998500e+01   1.3020400e+01   6.5975000e+00  -1.2803900e-01
   0.0000000e+00  -2.3869300e+00  -2.3910800e+00   3.8273600e-01   3.0238900e-01   1.5304400e+00
   0.0000000e+00   0.0000000e+00  -9.5947300e-02  -7.3242700e-01  -3.5675500e-01  -2.2740300e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.2987400e-02   1.8170600e-02   7.3903300e-03
   3.8000000e+01   3.5800000e-01   2.2160000e+00   1.6105000e+01   8.7620000e+01   2.5400000e+00
   0.0000000e+00   1.3156500e+01   1.5011400e+01   1.3588800e+01   6.6220300e+00   7.9916100e-02
   0.0000000e+00  -2.3665500e+00  -2.2816900e+00   2.2019400e-03   3.2455900e-01   1.3839700e+00
   0.0000000e+00   0.0000000e+00  -1.2648500e-01  -6.3894000e-01  -3.6165100e-01  -1.9222500e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.6007000e-02   1.8480000e-02   4.7861100e-03
   3.9000000e+01   3.9500000e-01   2.3730000e+00   1.7080000e+01   8.8905000e+01   4.4500000e+00
   0.0000000e+00   1.3277500e+01   1.5182200e+01   1.3467400e+01   6.6709600e+00   6.2905700e-02
   0.0000000e+00  -2.4317400e+00  -2.3894600e+00   1.9102300e-01   3.2507500e-01   1.4157700e+00
   0.0000000e+00   0.0000000e+00  -8.8117400e-02  -6.8661600e-01  -3.6061300e-01  -1.9971300e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.9735600e-02   1.8332600e-02   5.3331200e-03
   4.0000000e+01   4.3100000e-01   2.5320000e+00   1.7998000e+01   9.1220000e+01   6.5300000e+00
   0.0000000e+00   1.3450800e+01   1.5290600e+01   1.2753800e+01   6.7227500e+00   3.6669700e-02
   0.0000000e+00  -2.5020100e+00  -2.3870300e+00   6.9740900e-01   3.2396400e-01   1.4520700e+00
   0.0000000e+00   0.0000000e+00  -9.1229200e-02  -7.8930700e-01  -3.5946300e-01  -2.0812200e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.6453100e-02   1.8189000e-02   5.9513900e-03
   4.1000000e+01   4.6800000e-01   2.6980000e+00   1.8986000e+01   9.2906000e+01   8.5700000e+00
   0.0000000e+00   1.3543400e+01   1.5208800e+01   1.3384300e+01   6.7901300e+00   2.0228900e-04
   0.0000000e+00  -2.5013500e+00  -2.2027800e+00   2.8102800e-01   3.1128200e-01   1.4934700e+00
   0.0000000e+00   0.0000000e+00  -1.3675900e-01  -6.8660700e-01  -3.5523300e-01  -2.1741900e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.8660700e-02   1.7823100e-02   6.6224500e-03
   4.2000000e+01   5.0500000e-01   2.8660000e+00   1.9999000e+01   9.5950000e+01   1.0220000e+01
   0.0000000e+00   1.3656800e+01   1.5349400e+01   1.3985300e+01   6.8460000e+00  -5.6286000e-02
   0.0000000e+00  -2.4848200e+00  -2.2664600e+00  -1.1742600e-01   3.0279700e-01   1.5577800e+00
   0.0000000e+00   0.0000000e+00  -1.1688100e-01  -5.9109400e-01  -3.5113100e-01  -2.3334100e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.1784300e-02   1.7440300e-02   7.8550600e-03
   4.3000000e+01   5.4400000e-01   3.0430000e+00   2.1045000e+01   9.9000000e+01   1.1500000e+01
   0.0000000e+00   1.3749800e+01   1.5508600e+01   1.2821400e+01   6.8759900e+00   7.5761600e-02
   0.0000000e+00  -2.4473700e+00  -2.3373300e+00   7.5199300e-01   3.2616500e-01   1.4495000e+00
   0.0000000e+00   0.0000000e+00  -9.8785700e-02  -7.8700600e-01  -3.5896900e-01  -2.0489000e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.5866800e-02   1.8048200e-02   5.6474500e-03
   4.4000000e+01   5.8500000e-01   3.2240000e+00   2.2117000e+01   1.0107000e+02   1.2410000e+01
   0.0000000e+00   1.3878200e+01   1.5473400e+01   1.2665800e+01   6.9313600e+00  -4.2498100e-02
   0.0000000e+00  -2.4806600e+00  -2.2308000e+00   8.8502000e-01   3.3479400e-01   1.5463900e+00
   0.0000000e+00   0.0000000e+00  -1.1945400e-01  -8.1114400e-01  -3.6349700e-01  -2.2647000e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.7375900e-02   1.8442900e-02   7.1837500e-03
   4.5000000e+01   6.2700000e-01   3.4120000e+00   2.3220000e+01   1.0291000e+02   1.2440000e+01
   0.0000000e+00   1.4031200e+01   1.5575700e+01   1.2176000e+01   6.9754700e+00  -1.6039900e-01
   0.0000000e+00  -2.6130300e+00  -2.2497600e+00   1.1968200e+00   3.4639400e-01   1.6486100e+00
   0.0000000e+00   0.0000000e+00  -1.1337700e-01  -8.6669700e-01  -3.6779400e-01  -2.5023800e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.0693100e-02   1.8788500e-02   8.9381800e-03
   4.6000000e+01   6.7000000e-01   3.6050000e+00   2.4350000e+01   1.0640000e+02   1.2160000e+01
   0.0000000e+00   1.4139200e+01   1.5564900e+01   1.3938900e+01   7.0321600e+00  -2.6756400e-01
   0.0000000e+00  -2.5720600e+00  -2.1722900e+00   1.6452800e-01   3.4983800e-01   1.7374000e+00
   0.0000000e+00   0.0000000e+00  -1.2765200e-01  -6.6217000e-01  -3.7009900e-01  -2.6988300e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.7628900e-02   1.8998300e-02   1.0324800e-02
   4.7000000e+01   7.1700000e-01   3.8060000e+00   2.5514000e+01   1.0788000e+02   1.0500000e+01
   0.0000000e+00   1.4167300e+01   1.5686900e+01   1.3392600e+01   7.0644600e+00  -1.6647500e-01
   0.0000000e+00  -2.4807800e+00  -2.2263600e+00   4.4138000e-01   3.6345600e-01   1.6579400e+00
   0.0000000e+00   0.0000000e+00  -1.1222300e-01  -6.9371100e-01  -3.7359700e-01  -2.4874000e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.8208500e-02   1.9247800e-02   8.6621800e-03
   4.8000000e+01   7.7000000e-01   4.0180000e+00   2.6711000e+01   1.1241000e+02   8.6500000e+00
   0.0000000e+00   1.4349700e+01   1.5966800e+01   1.2525400e+01   7.0985600e+00  -5.1670100e-02
   0.0000000e+00  -2.5275600e+00  -2.3836300e+00   1.0771400e+00   3.7219900e-01   1.5742600e+00
   0.0000000e+00   0.0000000e+00  -8.0110400e-02  -8.3142400e-01  -3.7534500e-01  -2.2764600e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.7912000e-02   1.9348100e-02   7.0565000e-03
   4.9000000e+01   8.2500000e-01   4.2380000e+00   2.7940000e+01   1.1482000e+02   7.2800000e+00
   0.0000000e+00   1.4411500e+01   1.6210100e+01   1.1819800e+01   7.1270800e+00  -8.1728300e-03
   0.0000000e+00  -2.4940100e+00  -2.5183800e+00   1.4576800e+00   3.8208200e-01   1.5586500e+00
   0.0000000e+00   0.0000000e+00  -5.4006100e-02  -8.8852900e-01  -3.7685500e-01  -2.2449200e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.0598200e-02   1.9415100e-02   6.8577600e-03
   5.0000000e+01   8.8400000e-01   4.4650000e+00   2.9200000e+01   1.1869000e+02   5.7500000e+00
   0.0000000e+00   1.4557200e+01   1.5863800e+01   1.3032300e+01   7.1608500e+00   1.4215100e-02
   0.0000000e+00  -2.5679200e+00  -2.1901000e+00   7.9078800e-01   3.8551200e-01   1.5575400e+00
