  -3.0000000e+00   2.9997887e-01   6.7643377e-02
  -2.5000000e+00   5.1469835e-01   7.6556763e-02
  -2.0000000e+00   2.0848422e+00   1.4906949e-01
  -1.5000000e+00   1.9093488e+01   4.4854516e-01
  -1.0000000e+00   9.0098552e+01   9.7331349e-01
  -5.0000000e-01   2.3049554e+02   1.5494785e+00
   0.0000000e+00   3.0206094e+02   1.7740872e+00
   5.0000000e-01   2.2163108e+02   1.5205055e+00
   1.0000000e+00   8.0388681e+01   9.1645927e-01
   1.5000000e+00   7.8480099e+00   3.4855590e-02
   2.0000000e+00   2.2185937e+00   1.5177819e-01
   2.5000000e+00   3.9529829e-01   8.0620420e-03
   3.5000000e+00   1.7314267e-01   5.4078047e-03
   4.5000000e+00   1.1216728e-01   4.3730682e-03
   5.5000000e+00   9.3819679e-02   4.0237432e-03
   6.5000000e+00   7.5688355e-02   3.6056794e-03
   7.5000000e+00   7.0446581e-02   3.4575035e-03
   8.5000000e+00   6.1558482e-02   3.2441466e-03
   9.5000000e+00   5.5885122e-02   3.0884715e-03
   1.0500000e+01   4.8271980e-02   2.8927687e-03
   1.1500000e+01   5.5904657e-02   3.1237990e-03
   1.2500000e+01   4.6426458e-02   2.8454123e-03
   1.3500000e+01   4.9026955e-02   2.9114708e-03
   1.4500000e+01   4.2825668e-02   2.7314643e-03
   1.5500000e+01   4.4360171e-02   2.8004355e-03
   1.6500000e+01   4.2771172e-02   2.7509132e-03
   1.7500000e+01   3.8580869e-02   2.5992320e-03
   1.8500000e+01   4.0681496e-02   2.6676534e-03
   1.9500000e+01   4.1533401e-02   2.7057733e-03
   2.0500000e+01   3.5461158e-02   2.5079842e-03
   2.1500000e+01   3.7092036e-02   2.5526744e-03
   2.2500000e+01   3.3003178e-02   2.4025355e-03
   2.3500000e+01   3.3851438e-02   2.4445454e-03
   2.4500000e+01   3.6581259e-02   2.5175226e-03
   2.5500000e+01   2.8978729e-02   2.2543520e-03
   2.6500000e+01   2.9999772e-02   2.2649241e-03
   2.7500000e+01   3.4121306e-02   2.4446060e-03
   2.8500000e+01   3.0254822e-02   2.3250937e-03
   2.9500000e+01   2.7285747e-02   2.1841882e-03
   3.0500000e+01   2.6722207e-02   2.1749105e-03
   3.1500000e+01   3.0241561e-02   2.3101995e-03
   3.2500000e+01   2.6351234e-02   2.1519997e-03
   3.3500000e+01   2.9379674e-02   2.2715639e-03
   3.4500000e+01   2.7122932e-02   2.1711550e-03
   3.5500000e+01   2.5024095e-02   2.0866458e-03
   3.6500000e+01   2.5521625e-02   2.1206259e-03
   3.7500000e+01   2.7902823e-02   2.2049474e-03
   3.8500000e+01   2.7753525e-02   2.1931495e-03
   3.9500000e+01   2.5850791e-02   2.1330081e-03
   4.0500000e+01   2.6577122e-02   2.1486330e-03
   4.1500000e+01   2.1421106e-02   1.9443226e-03
   4.2500000e+01   2.4246217e-02   2.0510848e-03
   4.3500000e+01   2.8741624e-02   2.2359069e-03
   4.4500000e+01   2.4679733e-02   2.0801796e-03
   4.5500000e+01   2.4326318e-02   2.0430025e-03
   4.6500000e+01   2.6158721e-02   2.1148072e-03
   4.7500000e+01   2.4953668e-02   2.0881914e-03
   4.8500000e+01   2.3449203e-02   2.0285810e-03
   4.9500000e+01   2.6776417e-02   2.1719971e-03
   5.0500000e+01   2.0727968e-02   1.9138492e-03
   5.1500000e+01   2.4331977e-02   2.0658931e-03
   5.2500000e+01   2.3140054e-02   2.0331173e-03
