  -3.0000000e+00   4.4126300e-01   7.3543833e-02
  -2.5000000e+00   9.3896792e-01   9.1896825e-02
  -2.0000000e+00   5.4094361e+00   2.0393374e-01
  -1.5000000e+00   3.3380289e+01   5.0094360e-01
  -1.0000000e+00   1.2769555e+02   9.7722116e-01
  -5.0000000e-01   2.9615850e+02   1.4830856e+00
   0.0000000e+00   3.8915296e+02   1.6999642e+00
   5.0000000e-01   3.0482020e+02   1.5027520e+00
   1.0000000e+00   1.2448244e+02   9.6233524e-01
   1.5000000e+00   6.7814391e+00   2.7325628e-02
   2.0000000e+00   3.0496244e+00   1.4998959e-01
   2.5000000e+00   4.5507406e-01   7.2951584e-03
   3.5000000e+00   2.0855461e-01   5.0054132e-03
   4.5000000e+00   1.3704665e-01   4.0766034e-03
   5.5000000e+00   1.0704220e-01   3.6246986e-03
   6.5000000e+00   8.3740738e-02   3.1985420e-03
   7.5000000e+00   6.8202056e-02   2.8690789e-03
   8.5000000e+00   6.5861241e-02   2.8299748e-03
   9.5000000e+00   5.5102762e-02   2.5863856e-03
   1.0500000e+01   5.3323729e-02   2.5641150e-03
   1.1500000e+01   4.9006253e-02   2.4665841e-03
   1.2500000e+01   4.7570211e-02   2.4290758e-03
   1.3500000e+01   4.0264040e-02   2.2251779e-03
   1.4500000e+01   4.4615318e-02   2.3512378e-03
   1.5500000e+01   4.2966017e-02   2.3243558e-03
   1.6500000e+01   3.7223996e-02   2.1643321e-03
   1.7500000e+01   4.4463996e-02   2.3532842e-03
   1.8500000e+01   4.2259903e-02   2.2930118e-03
   1.9500000e+01   3.9771145e-02   2.2329953e-03
   2.0500000e+01   4.0277580e-02   2.2541931e-03
   2.1500000e+01   4.7792944e-02   2.4437010e-03
   2.2500000e+01   4.3648032e-02   2.3301579e-03
   2.3500000e+01   4.0981838e-02   2.2683829e-03
   2.4500000e+01   3.8713390e-02   2.1841666e-03
   2.5500000e+01   4.2876212e-02   2.3126045e-03
   2.6500000e+01   4.3046830e-02   2.2881071e-03
   2.7500000e+01   4.1040911e-02   2.2610785e-03
   2.8500000e+01   4.3037475e-02   2.3387169e-03
   2.9500000e+01   4.1223985e-02   2.2641657e-03
   3.0500000e+01   4.4818594e-02   2.3754475e-03
   3.1500000e+01   4.4939086e-02   2.3750382e-03
   3.2500000e+01   4.9342003e-02   2.4834831e-03
   3.3500000e+01   4.9310144e-02   2.4818796e-03
   3.4500000e+01   5.1947495e-02   2.5340543e-03
   3.5500000e+01   5.0491869e-02   2.4997200e-03
   3.6500000e+01   4.8192950e-02   2.4576088e-03
   3.7500000e+01   4.8793053e-02   2.4590324e-03
   3.8500000e+01   5.4567044e-02   2.5934954e-03
   3.9500000e+01   5.2605451e-02   2.5661501e-03
   4.0500000e+01   5.5700764e-02   2.6233119e-03
   4.1500000e+01   5.8254371e-02   2.7040999e-03
   4.2500000e+01   6.0043223e-02   2.7221040e-03
   4.3500000e+01   6.3472626e-02   2.8022210e-03
   4.4500000e+01   6.0801104e-02   2.7535783e-03
   4.5500000e+01   5.9125847e-02   2.6861514e-03
   4.6500000e+01   6.2017954e-02   2.7462012e-03
   4.7500000e+01   6.8204155e-02   2.9115189e-03
   4.8500000e+01   6.6585655e-02   2.8829011e-03
   4.9500000e+01   7.1960931e-02   3.0029112e-03
   5.0500000e+01   7.3329227e-02   3.0358409e-03
   5.1500000e+01   7.3932740e-02   3.0370270e-03
   5.2500000e+01   8.2810175e-02   3.2436440e-03
   5.3500000e+01   8.1622271e-02   3.1896356e-03
   5.4500000e+01   8.7803556e-02   1.2453841e-03
   5.5500000e+01   8.8378879e-02   1.2492965e-03
   5.6500000e+01   9.2934784e-02   1.2810855e-03
   5.7500000e+01   9.4374142e-02   1.2955441e-03
   5.8500000e+01   9.8455969e-02   1.3147626e-03
   5.9500000e+01   1.0534650e-01   1.3604324e-03
   6.0500000e+01   1.0952973e-01   1.4072445e-03
   6.1500000e+01   1.1821875e-01   1.4624270e-03
   6.2500000e+01   1.2419060e-01   1.4739231e-03
   6.3500000e+01   1.2790421e-01   1.5025152e-03
   6.4500000e+01   1.3545345e-01   1.5497985e-03
   6.5500000e+01   1.4284286e-01   1.5934683e-03
   6.6500000e+01   1.5104511e-01   1.6372360e-03
   6.7500000e+01   1.5633265e-01   1.6626053e-03
   6.8500000e+01   1.6240379e-01   1.7014655e-03
   6.9500000e+01   1.7287934e-01   1.7541938e-03
   7.0500000e+01   1.8008001e-01   1.7961826e-03
   7.1500000e+01   1.8446555e-01   1.8101342e-03
   7.2500000e+01   1.9442161e-01   1.8515840e-03
   7.3500000e+01   2.0232881e-01   1.8916423e-03
   7.4500000e+01   2.1061980e-01   1.9293547e-03
   7.5500000e+01   2.1629644e-01   1.9573145e-03
   7.6500000e+01   2.2266431e-01   1.9839978e-03
   7.7500000e+01   2.2991334e-01   2.0137180e-03
   7.8500000e+01   2.3808988e-01   2.0499701e-03
   7.9500000e+01   2.4126902e-01   2.0607319e-03
   8.0500000e+01   2.4766840e-01   2.0815763e-03
