  -3.0000000e+00   2.5467303e-01   5.5574211e-02
  -2.5000000e+00   6.1221977e-01   7.3809647e-02
  -2.0000000e+00   2.2120209e+00   1.2971554e-01
  -1.5000000e+00   2.3645404e+01   4.1937398e-01
  -1.0000000e+00   1.1068158e+02   9.0495502e-01
  -5.0000000e-01   2.3473605e+02   1.3133436e+00
   0.0000000e+00   2.8474174e+02   1.4464036e+00
   5.0000000e-01   2.0984110e+02   1.2402095e+00
   1.0000000e+00   8.7697155e+01   8.0343254e-01
   1.5000000e+00   6.0829855e+00   2.5742572e-02
   2.0000000e+00   2.3735319e+00   1.3161937e-01
   2.5000000e+00   3.7353380e-01   6.5742008e-03
   3.5000000e+00   1.7409381e-01   4.5488963e-03
   4.5000000e+00   1.3045314e-01   3.9561781e-03
   5.5000000e+00   1.0169527e-01   3.5142210e-03
   6.5000000e+00   8.8893791e-02   3.2779605e-03
   7.5000000e+00   7.8075430e-02   3.0534111e-03
   8.5000000e+00   7.1053030e-02   2.9237702e-03
   9.5000000e+00   7.0567462e-02   2.9113416e-03
   1.0500000e+01   7.2666820e-02   2.9773483e-03
   1.1500000e+01   7.2416415e-02   2.9824489e-03
   1.2500000e+01   7.6731972e-02   3.0686407e-03
   1.3500000e+01   7.2600035e-02   2.9720685e-03
   1.4500000e+01   8.2656955e-02   3.1833074e-03
   1.5500000e+01   8.7685341e-02   3.3028426e-03
   1.6500000e+01   8.7881961e-02   3.3078561e-03
   1.7500000e+01   9.3515163e-02   3.3946538e-03
   1.8500000e+01   1.0572191e-01   3.6075211e-03
   1.9500000e+01   1.1032980e-01   3.6994274e-03
   2.0500000e+01   1.2629884e-01   3.9704839e-03
   2.1500000e+01   1.3542706e-01   4.0916947e-03
   2.2500000e+01   1.3645970e-01   4.0981662e-03
   2.3500000e+01   1.5737354e-01   4.4215121e-03
   2.4500000e+01   1.6129434e-01   4.4345448e-03
   2.5500000e+01   1.7081854e-01   4.5913986e-03
   2.6500000e+01   1.8582589e-01   4.7287157e-03
   2.7500000e+01   2.0038788e-01   4.9696659e-03
   2.8500000e+01   2.0687677e-01   5.1002851e-03
   2.9500000e+01   2.1397333e-01   5.1309451e-03
   3.0500000e+01   2.2336768e-01   5.2748584e-03
   3.1500000e+01   2.4131302e-01   5.4743577e-03
   3.2500000e+01   2.5481549e-01   5.6137111e-03
   3.3500000e+01   2.7658625e-01   5.8467185e-03
   3.4500000e+01   2.7781537e-01   5.8290271e-03
   3.5500000e+01   3.0610711e-01   6.1221178e-03
   3.6500000e+01   3.0303838e-01   6.1299105e-03
   3.7500000e+01   3.1516638e-01   6.2164082e-03
   3.8500000e+01   3.2343178e-01   6.2805248e-03
   3.9500000e+01   3.2175932e-01   6.3127207e-03
   4.0500000e+01   3.3440003e-01   6.3934730e-03
   4.1500000e+01   3.6469301e-01   6.7298676e-03
   4.2500000e+01   3.7524369e-01   6.7688322e-03
   4.3500000e+01   3.8715859e-01   6.8839535e-03
   4.4500000e+01   3.8849805e-01   6.9234163e-03
   4.5500000e+01   4.0678131e-01   7.0082022e-03
   4.6500000e+01   4.1724871e-01   7.0852545e-03
   4.7500000e+01   4.3197673e-01   7.2883411e-03
   4.8500000e+01   4.4515800e-01   7.4144822e-03
   4.9500000e+01   4.6461816e-01   7.5897334e-03
   5.0500000e+01   4.7665758e-01   7.6988885e-03
   5.1500000e+01   4.9718321e-01   7.8338058e-03
   5.2500000e+01   4.9082133e-01   7.8548406e-03
   5.3500000e+01   5.1485394e-01   7.9682524e-03
   5.4500000e+01   5.2842729e-01   3.0389547e-03
   5.5500000e+01   5.3844426e-01   3.0672276e-03
   5.6500000e+01   5.5019411e-01   3.1004966e-03
   5.7500000e+01   5.6746453e-01   3.1599440e-03
   5.8500000e+01   5.8489418e-01   3.1874934e-03
   5.9500000e+01   5.9629295e-01   3.2194456e-03
   6.0500000e+01   6.0663231e-01   3.2942051e-03
   6.1500000e+01   6.2655726e-01   3.3488502e-03
