  -3.0000000e+00   1.9736514e-01   5.1185164e-02
  -2.5000000e+00   3.3390345e-01   5.7123012e-02
  -2.0000000e+00   1.0800236e+00   9.7633604e-02
  -1.5000000e+00   9.9004782e+00   2.9284589e-01
  -1.0000000e+00   4.5950090e+01   6.3071099e-01
  -5.0000000e-01   1.1419836e+02   9.8874088e-01
   0.0000000e+00   1.5388598e+02   1.1484742e+00
   5.0000000e-01   1.1552534e+02   9.9446918e-01
   1.0000000e+00   4.3695636e+01   6.1340468e-01
   1.5000000e+00   4.2486534e+00   2.3251144e-02
   2.0000000e+00   1.1317602e+00   9.8184786e-02
   2.5000000e+00   1.8943522e-01   5.0598272e-03
   3.5000000e+00   8.1168908e-02   3.3568855e-03
   4.5000000e+00   5.7919044e-02   2.8489615e-03
   5.5000000e+00   4.4301394e-02   2.5067713e-03
   6.5000000e+00   3.6463174e-02   2.2689375e-03
   7.5000000e+00   2.8909106e-02   2.0080417e-03
   8.5000000e+00   3.1849506e-02   2.1155856e-03
   9.5000000e+00   2.8791520e-02   2.0097893e-03
   1.0500000e+01   2.8079220e-02   2.0002367e-03
   1.1500000e+01   2.9004638e-02   2.0399313e-03
   1.2500000e+01   2.4153526e-02   1.8606960e-03
   1.3500000e+01   2.8005459e-02   1.9949823e-03
   1.4500000e+01   2.6320088e-02   1.9413769e-03
   1.5500000e+01   2.8635889e-02   2.0398913e-03
   1.6500000e+01   2.7323597e-02   1.9933932e-03
   1.7500000e+01   2.6308841e-02   1.9459543e-03
   1.8500000e+01   2.8627758e-02   2.0288379e-03
   1.9500000e+01   3.1951162e-02   2.1515861e-03
   2.0500000e+01   3.2894813e-02   2.1899529e-03
   2.1500000e+01   2.6835158e-02   1.9684749e-03
   2.2500000e+01   3.4781169e-02   2.2360770e-03
   2.3500000e+01   3.2885827e-02   2.1844226e-03
   2.4500000e+01   2.8353950e-02   2.0094332e-03
   2.5500000e+01   3.2817384e-02   2.1749876e-03
   2.6500000e+01   3.4005538e-02   2.1862118e-03
   2.7500000e+01   2.8956405e-02   2.0416961e-03
   2.8500000e+01   2.9392124e-02   2.0776930e-03
   2.9500000e+01   3.2571213e-02   2.1635245e-03
   3.0500000e+01   3.0601642e-02   2.1100868e-03
   3.1500000e+01   3.1840703e-02   2.1491238e-03
   3.2500000e+01   3.0824125e-02   2.1101330e-03
   3.3500000e+01   2.9773488e-02   2.0731898e-03
   3.4500000e+01   2.5382758e-02   1.9042092e-03
   3.5500000e+01   2.9350310e-02   2.0487956e-03
   3.6500000e+01   2.8393492e-02   2.0278790e-03
   3.7500000e+01   3.1874890e-02   2.1365902e-03
   3.8500000e+01   3.4900927e-02   2.2297202e-03
   3.9500000e+01   3.3229605e-02   2.1925066e-03
   4.0500000e+01   3.0757856e-02   2.0956030e-03
   4.1500000e+01   3.2284579e-02   2.1640519e-03
   4.2500000e+01   3.1304815e-02   2.1129534e-03
   4.3500000e+01   3.0944760e-02   2.1033636e-03
