   1.3082054e+01   1.9915718e-04   1.7198117e-03   1.3722834e-03   2.3436821e-03   1.9795847e-03   3.9596602e-03   1.8895600e-03   9.3024246e-04   1.6379685e-03   2.2906329e-03   1.1925182e-03   4.8635495e-04   7.2530671e-04   8.6370600e-04   9.6202959e-04   1.5040184e-03   4.1132408e-04   1.0354348e-03   1.3833806e-03
   1.4101900e+01   1.8967124e-04   1.6923707e-03   1.3022047e-03   2.6211561e-03   2.0491841e-03   3.9908048e-03   2.0030847e-03   9.9274773e-04   1.5980100e-03   2.2778516e-03   1.2122993e-03   4.7822858e-04   8.1216841e-04   8.2495037e-04   9.3205237e-04   1.3067289e-03   4.3766409e-04   9.4755958e-04   1.2779972e-03
   1.5095169e+01   1.9437614e-04   1.5218192e-03   1.4093935e-03   2.5464618e-03   2.3491954e-03   4.0849279e-03   2.0887032e-03   9.9197431e-04   1.5035155e-03   2.0805874e-03   1.1675741e-03   4.8031226e-04   7.7571018e-04   8.2166045e-04   7.4363881e-04   1.3640287e-03   3.4416800e-04   8.9875450e-04   1.1301836e-03
   1.6088696e+01   2.1118087e-04   1.5159678e-03   1.2285516e-03   2.8404507e-03   2.4217844e-03   4.2553324e-03   2.0965719e-03   8.6462630e-04   1.4787802e-03   1.8877070e-03   1.2001498e-03   4.4587783e-04   6.7851603e-04   6.4738556e-04   7.0618110e-04   1.2387769e-03   3.8043123e-04   8.1318646e-04   1.0135311e-03
   1.7082480e+01   1.3972716e-04   1.6892617e-03   1.2032210e-03   2.9106476e-03   2.6761689e-03   4.3677891e-03   2.2070840e-03   9.2579724e-04   1.4897202e-03   1.9070348e-03   1.1520014e-03   4.3524757e-04   6.9951081e-04   6.6123735e-04   7.3004518e-04   1.3388247e-03   3.0326942e-04   8.1306365e-04   9.0377568e-04
   1.8103390e+01   1.8988960e-04   1.6793299e-03   1.2816206e-03   2.8833963e-03   2.7001046e-03   4.4623190e-03   2.5649936e-03   9.3331347e-04   1.4301206e-03   1.9205697e-03   1.2594616e-03   5.0006697e-04   7.4335741e-04   6.3601865e-04   6.5144698e-04   1.2484595e-03   3.2473169e-04   8.3548800e-04   9.1792076e-04
   1.9097696e+01   1.2552928e-04   1.8475096e-03   1.1309849e-03   3.2530099e-03   2.8277969e-03   4.1680731e-03   2.4890976e-03   9.3406253e-04   1.5362229e-03   1.9840938e-03   1.2419447e-03   4.4893879e-04   6.6757259e-04   6.3116142e-04   6.8687426e-04   1.2470393e-03   3.5338765e-04   6.8330186e-04   8.3462837e-04
   2.0092259e+01   1.3279043e-04   1.9113084e-03   1.3298187e-03   3.4380193e-03   3.1504438e-03   4.4961228e-03   2.5030700e-03   9.8752823e-04   1.5351081e-03   1.8435111e-03   1.2394675e-03   4.0295841e-04   6.9715090e-04   6.7758202e-04   6.1495430e-04   1.1714890e-03   2.8328780e-04   6.8777862e-04   7.2353255e-04
   2.1087081e+01   8.5566420e-04   3.4335429e-03   2.4023008e-03   3.8680171e-03   3.4438329e-03   4.7928197e-03   2.7054186e-03   1.0934210e-03   1.5403030e-03   1.9232535e-03   1.2855070e-03   4.6713365e-04   7.1160966e-04   6.4751975e-04   6.1204218e-04   1.1782730e-03   2.2863106e-04   7.1043342e-04   7.7598726e-04
   2.2082160e+01   3.1575086e-04   2.0855023e-03   1.3061651e-03   3.6371702e-03   3.3477989e-03   4.6011272e-03   2.7876757e-03   1.0025015e-03   1.5652547e-03   1.8334294e-03   1.3242399e-03   4.2563744e-04   7.3552686e-04   6.0922919e-04   6.3479370e-04   1.2294170e-03   2.3682228e-04   8.1669901e-04   8.0020914e-04
   2.3104401e+01   3.3707173e-04   2.3589294e-03   1.4466828e-03   4.0108466e-03   3.6565653e-03   4.7434701e-03   3.0405587e-03   1.0302289e-03   1.6445956e-03   1.8827990e-03   1.2888707e-03   4.6591968e-04   7.5538615e-04   6.1835116e-04   6.1835103e-04   1.1727067e-03   1.8546517e-04   7.4832244e-04   7.8046686e-04
   2.4100003e+01   3.6794326e-04   2.5278633e-03   1.7819262e-03   4.2969358e-03   3.7919029e-03   4.7961843e-03   2.9856193e-03   1.0627878e-03   1.6232692e-03   1.8293132e-03   1.4453348e-03   4.3369024e-04   7.2808800e-04   5.4648944e-04   5.7714640e-04   1.0722840e-03   1.4692092e-04   6.4059043e-04   7.9940014e-04
   2.5095863e+01   3.2281786e-04   2.4901565e-03   1.9013388e-03   4.3551339e-03   3.7945881e-03   4.9170214e-03   3.0141604e-03   1.1007030e-03   1.5523963e-03   1.8093935e-03   1.2983580e-03   3.9839108e-04   6.9987349e-04   6.5292892e-04   5.8311155e-04   1.0606388e-03   1.6048987e-04   5.9389173e-04   7.4283173e-04
   2.6091982e+01   3.3246358e-04   2.4676903e-03   2.0679532e-03   4.1060577e-03   3.8245836e-03   5.0467439e-03   2.9102354e-03   1.0020829e-03   1.5843798e-03   1.7474866e-03   1.2710899e-03   3.9812086e-04   7.0309745e-04   5.6821675e-04   5.6133617e-04   1.0227183e-03   1.5433013e-04   6.2728637e-04   6.3799185e-04
   2.7088358e+01   2.7860104e-04   2.3541751e-03   2.1085954e-03   4.5445880e-03   4.0117717e-03   5.0202796e-03   3.0000554e-03   9.7030400e-04   1.3506041e-03   1.7136163e-03   1.2685080e-03   4.3210680e-04   5.8381944e-04   5.2818922e-04   5.2537350e-04   9.6967988e-04   1.0744804e-04   6.0409547e-04   5.4447775e-04
   2.8084993e+01   2.7860335e-04   2.3454439e-03   2.2996673e-03   4.6915305e-03   4.0608841e-03   5.0575218e-03   3.1289164e-03   1.0118639e-03   1.4913744e-03   1.6128972e-03   1.2365722e-03   4.6088094e-04   6.5794824e-04   5.1886793e-04   4.8033297e-04   9.0527864e-04   1.6554001e-04   5.9938403e-04   5.8711664e-04
   2.9081887e+01   2.0242439e-04   2.3568493e-03   2.2858932e-03   4.6496573e-03   4.4812307e-03   5.0839683e-03   3.1202335e-03   9.7281457e-04   1.4999568e-03   1.6514209e-03   1.3070755e-03   3.7305325e-04   6.0657383e-04   4.7055832e-04   4.5443288e-04   9.2517039e-04   1.3598123e-04   5.6223265e-04   6.1520887e-04
   3.0105993e+01   1.9415679e-04   2.1311774e-03   2.4386417e-03   4.6221004e-03   4.4331498e-03   5.3899863e-03   3.0723334e-03   9.6988973e-04   1.4452417e-03   1.7659164e-03   1.3634323e-03   4.3821868e-04   6.1692425e-04   5.0865679e-04   5.0503111e-04   8.9879476e-04   1.1393693e-04   5.7497136e-04   4.8545992e-04
   3.1103411e+01   2.0383435e-04   2.1848543e-03   2.4762281e-03   5.1469849e-03   4.5851947e-03   5.5958099e-03   3.1622978e-03   9.9657179e-04   1.4937074e-03   1.7170835e-03   1.2764325e-03   4.0870359e-04   6.1905741e-04   5.0641109e-04   4.4904690e-04   9.3229116e-04   1.3971661e-04   4.8761192e-04   4.9490581e-04
   3.2101088e+01   2.3720248e-04   2.1631957e-03   2.5585059e-03   5.3312406e-03   4.8153957e-03   5.5777812e-03   3.1253581e-03   1.0782575e-03   1.5619531e-03   1.8284747e-03   1.1812080e-03   3.7694771e-04   6.5649312e-04   5.3282787e-04   4.3299150e-04   8.1169653e-04   1.4216067e-04   5.2043371e-04   4.6663623e-04
   3.3099024e+01   2.4944264e-04   2.0722314e-03   2.4799966e-03   5.2066358e-03   4.8258477e-03   5.7673632e-03   3.3427848e-03   9.5589889e-04   1.6569836e-03   1.6783134e-03   1.2507609e-03   3.9655741e-04   6.9232651e-04   5.3527771e-04   4.7443133e-04   7.3594303e-04   1.0200959e-04   4.7695093e-04   4.2975595e-04
   3.4097219e+01   2.0405029e-04   1.9857367e-03   2.4124525e-03   5.4730660e-03   4.8999956e-03   5.8626028e-03   3.5378812e-03   1.0910212e-03   1.6010358e-03   1.6491358e-03   1.2869430e-03   4.2174658e-04   5.8571409e-04   4.9757563e-04   4.5704419e-04   7.4804329e-04   1.6061707e-04   5.6797457e-04   4.9377629e-04
   3.5095673e+01   1.7562390e-04   1.7928317e-03   2.4064100e-03   5.4324616e-03   5.1431988e-03   6.2096169e-03   3.5470395e-03   1.0109550e-03   1.6457060e-03   1.7423891e-03   1.2950126e-03   4.5312319e-04   6.3755798e-04   5.0820139e-04   4.4411831e-04   7.5368490e-04   1.2698058e-04   5.5565513e-04   5.1807543e-04
   3.6094387e+01   1.9253120e-04   1.7457860e-03   2.3251738e-03   5.7315683e-03   5.1294345e-03   6.2067250e-03   3.6694285e-03   1.0539828e-03   1.5478053e-03   1.7628641e-03   1.3335294e-03   4.7794465e-04   6.7502089e-04   4.5620414e-04   3.8168116e-04   7.3920720e-04   1.0236826e-04   5.0848705e-04   5.2795320e-04
   3.7093359e+01   1.4945771e-04   1.6516978e-03   2.2726463e-03   5.5456411e-03   5.4265191e-03   6.2688729e-03   3.6676723e-03   1.0649105e-03   1.7148624e-03   1.7350293e-03   1.3362060e-03   4.1905475e-04   6.3245059e-04   5.2333224e-04   4.6868342e-04   7.8094410e-04   1.0749855e-04   5.3032913e-04   4.6443606e-04
   3.8092591e+01   1.8428336e-04   1.4825034e-03   2.2606021e-03   5.6036417e-03   5.3719356e-03   6.3654970e-03   3.6944118e-03   1.2151689e-03   1.7673084e-03   1.8875979e-03   1.3501499e-03   4.3995585e-04   6.7137526e-04   4.4630883e-04   4.4464600e-04   7.2828218e-04   1.0506176e-04   5.3266313e-04   5.0080001e-04
   3.9092083e+01   2.0605726e-04   1.3620702e-03   2.1610012e-03   5.5219708e-03   5.2894014e-03   6.4520384e-03   3.8172184e-03   1.1112508e-03   1.7680059e-03   1.8113913e-03   1.3699336e-03   3.9059606e-04   6.8755808e-04   5.5808305e-04   3.9453438e-04   6.5333439e-04   1.3276196e-04   5.1132092e-04   4.9985924e-04
   4.0091835e+01   1.4877498e-04   1.3584251e-03   2.2635899e-03   5.6407161e-03   5.4923258e-03   6.5146024e-03   4.0187975e-03   1.0684209e-03   1.7788037e-03   1.9129466e-03   1.2553219e-03   4.1421203e-04   6.4459187e-04   5.1526421e-04   3.9781940e-04   6.0707296e-04   1.3308705e-04   4.9359651e-04   4.3343801e-04
   4.1091846e+01   1.5611784e-04   1.3471641e-03   1.9861768e-03   5.5172782e-03   5.5457668e-03   6.2650556e-03   4.0339207e-03   1.0796590e-03   1.7351622e-03   1.8665749e-03   1.3786575e-03   4.5835060e-04   6.1512853e-04   4.3570895e-04   4.2023853e-04   6.3473216e-04   1.0721197e-04   5.2380812e-04   4.6291961e-04
   4.2092117e+01   1.4654765e-04   1.1724728e-03   2.0312103e-03   5.2216078e-03   5.3708191e-03   6.4377253e-03   3.7733570e-03   1.2054904e-03   1.7076473e-03   1.7719033e-03   1.4984751e-03   4.0085212e-04   5.8651201e-04   4.8103488e-04   3.6797869e-04   6.1950381e-04   1.1075277e-04   5.3856777e-04   4.3885784e-04
   4.3092647e+01   1.3713660e-04   1.0575417e-03   1.8783901e-03   5.3356415e-03   5.3447138e-03   6.6552886e-03   3.7907045e-03   1.1696271e-03   1.7806833e-03   1.8298945e-03   1.3529242e-03   3.5703711e-04   6.4269181e-04   4.8213668e-04   3.6467739e-04   5.8253814e-04   8.4592309e-05   4.8978106e-04   4.5156037e-04
   4.4093438e+01   1.1340849e-04   1.1331378e-03   1.8454153e-03   5.2307612e-03   5.4882543e-03   6.6165516e-03   3.8631249e-03   1.1246920e-03   1.8203835e-03   1.9347405e-03   1.3481855e-03   4.3639014e-04   6.4465202e-04   5.0486829e-04   3.7928599e-04   5.8376520e-04   1.3797628e-04   5.4346469e-04   4.4235296e-04
   4.5094490e+01   1.2766164e-04   1.0693891e-03   1.6486663e-03   5.0793786e-03   5.4018087e-03   6.4616088e-03   3.8535561e-03   1.1760902e-03   1.8170311e-03   1.8186744e-03   1.3169579e-03   4.6297729e-04   6.7173048e-04   4.6014041e-04   3.9476758e-04   5.3729935e-04   1.2494977e-04   4.6219902e-04   4.4305657e-04
   4.6095801e+01   1.3723334e-04   9.4790676e-04   1.7771767e-03   5.0157074e-03   5.3875917e-03   6.6807289e-03   4.0493980e-03   1.2320912e-03   1.8594515e-03   1.9748764e-03   1.3262381e-03   3.9916675e-04   7.3412582e-04   5.2819286e-04   4.3635658e-04   5.7351414e-04   9.6757084e-05   5.1484014e-04   4.0698458e-04
   4.7097373e+01   1.0871062e-04   8.4439662e-04   1.5728794e-03   4.8127987e-03   5.3702450e-03   6.6313483e-03   4.1375853e-03   1.3202214e-03   1.8885887e-03   2.0096747e-03   1.4362869e-03   3.9047623e-04   6.9741320e-04   4.8540431e-04   3.9631382e-04   4.9113892e-04   1.3984935e-04   5.3499341e-04   4.5537119e-04
   4.8099205e+01   1.3020844e-04   8.5407603e-04   1.4537014e-03   4.9248450e-03   5.1759404e-03   6.7138077e-03   4.0105153e-03   1.3032128e-03   2.0475714e-03   2.0843739e-03   1.5461406e-03   4.4507012e-04   7.1260743e-04   5.2191559e-04   3.4285056e-04   5.9324593e-04   1.2858241e-04   4.9991663e-04   5.0561875e-04
   4.9101297e+01   8.2629683e-05   7.9123838e-04   1.4372252e-03   4.6947015e-03   5.4569432e-03   6.8388130e-03   4.0106449e-03   1.2827236e-03   1.9253217e-03   2.0691518e-03   1.4699699e-03   4.5801729e-04   6.0542842e-04   4.9998035e-04   3.7246180e-04   5.5253252e-04   8.6833328e-05   5.2922800e-04   4.0007046e-04
   5.0103651e+01   1.2951664e-04   7.1051688e-04   1.3042097e-03   4.2186777e-03   5.3692154e-03   6.7058558e-03   4.1377829e-03   1.2630748e-03   1.8786198e-03   2.0065961e-03   1.4093557e-03   4.4731068e-04   6.6304131e-04   5.0400407e-04   4.1280918e-04   5.7036725e-04   1.1036040e-04   5.0300268e-04   4.3669130e-04
   5.1594117e+01   1.2060285e-04   6.3667450e-04   1.2248215e-03   4.0747121e-03   5.2339350e-03   6.7618319e-03   4.2166711e-03   1.2613011e-03   1.9158345e-03   2.0713795e-03   1.4510986e-03   4.4056981e-04   6.8031266e-04   4.9605205e-04   4.0409354e-04   5.5036793e-04   1.1263488e-04   5.1456952e-04   4.4971958e-04
   5.3085161e+01   1.0123426e-04   6.0808725e-04   1.1494985e-03   3.8700719e-03   5.1640547e-03   6.7465743e-03   4.3128173e-03   1.2927348e-03   1.9600434e-03   2.1021038e-03   1.5203778e-03   4.5084805e-04   6.9493345e-04   5.2579893e-04   4.1195161e-04   5.6225145e-04   1.1070428e-04   5.0140510e-04   4.4601465e-04
   5.4603906e+01   9.7993535e-05   5.4127740e-04   1.0593887e-03   3.7403890e-03   5.0355581e-03   6.8277278e-03   4.4308210e-03   1.3269424e-03   2.0338701e-03   2.1833874e-03   1.5221315e-03   4.7540769e-04   6.9331672e-04   5.3962276e-04   4.0589241e-04   5.4428905e-04   1.0991539e-04   5.0556664e-04   4.3122988e-04
   5.6096114e+01   1.0305545e-04   5.2517787e-04   9.8770372e-04   3.5813889e-03   5.0703195e-03   6.7858188e-03   4.4530797e-03   1.3655985e-03   2.0718797e-03   2.2332578e-03   1.6101134e-03   4.5921565e-04   7.0455901e-04   5.3563277e-04   4.2682145e-04   5.5398044e-04   1.1221376e-04   5.1820371e-04   4.5480359e-04
   5.7588899e+01   1.0496319e-04   4.7418561e-04   9.2096597e-04   3.4014675e-03   4.9975719e-03   6.8323831e-03   4.4863205e-03   1.3980814e-03   2.1293680e-03   2.3629943e-03   1.6591831e-03   4.9755433e-04   7.3797013e-04   5.4924259e-04   4.3870011e-04   5.7738120e-04   1.1456349e-04   5.2139813e-04   4.7295071e-04
   5.9082262e+01   9.2859593e-05   4.5433138e-04   8.7756184e-04   3.1955436e-03   4.8230104e-03   6.7783908e-03   4.5498573e-03   1.4149204e-03   2.1839763e-03   2.3598894e-03   1.6862667e-03   4.7885505e-04   7.3621165e-04   5.5459919e-04   4.3445095e-04   5.6204643e-04   1.1479670e-04   5.1367619e-04   4.6808001e-04
   6.0603371e+01   9.0865727e-05   4.0601193e-04   8.0440721e-04   3.0196323e-03   4.7149769e-03   6.7354180e-03   4.5924617e-03   1.4374211e-03   2.2311614e-03   2.3981473e-03   1.7412435e-03   5.1597806e-04   7.5221392e-04   5.5066885e-04   4.3201370e-04   5.7971634e-04   1.1245644e-04   5.2021920e-04   4.6957690e-04
   6.2097901e+01   8.3837292e-05   3.9514890e-04   7.5152400e-04   2.8336541e-03   4.5739018e-03   6.6511812e-03   4.6540283e-03   1.4863498e-03   2.2763465e-03   2.4982277e-03   1.7519541e-03   5.0344667e-04   7.9570565e-04   5.7158121e-04   4.2907202e-04   5.7800675e-04   1.2127135e-04   5.4510620e-04   4.8020917e-04
   6.3593010e+01   8.7948419e-05   3.6075982e-04   7.1035622e-04   2.7200223e-03   4.4403481e-03   6.6512231e-03   4.6918553e-03   1.4874417e-03   2.3306881e-03   2.5442425e-03   1.8658686e-03   5.3436731e-04   7.9081113e-04   5.7750092e-04   4.4194921e-04   5.9701560e-04   1.1338323e-04   5.5000470e-04   4.8828649e-04
   6.5088698e+01   8.3069717e-05   3.2987077e-04   6.7368377e-04   2.5196951e-03   4.2811232e-03   6.5594578e-03   4.6601530e-03   1.5163895e-03   2.3746839e-03   2.5643096e-03   1.9128367e-03   5.5592016e-04   8.1557539e-04   5.8016160e-04   4.3393540e-04   6.1050061e-04   1.2309192e-04   5.5088962e-04   4.8312505e-04
   6.6584966e+01   8.1203362e-05   3.2980590e-04   5.9429936e-04   2.3711644e-03   4.1847213e-03   6.4859370e-03   4.6616747e-03   1.5383345e-03   2.4141490e-03   2.6677328e-03   1.9385237e-03   5.7627815e-04   8.4789945e-04   6.0084723e-04   4.5638207e-04   6.0158208e-04   1.2479056e-04   5.5157209e-04   4.9099505e-04
   6.8081813e+01   8.2844561e-05   2.8997047e-04   5.8316995e-04   2.2146480e-03   3.9970816e-03   6.3566884e-03   4.7173063e-03   1.5303442e-03   2.4599224e-03   2.7542871e-03   2.0000290e-03   5.5832615e-04   8.5412946e-04   6.4103308e-04   4.6546602e-04   6.2017052e-04   1.2411573e-04   5.5872764e-04   5.0936122e-04
   6.9579241e+01   7.5795575e-05   2.7649500e-04   5.5237474e-04   2.1156580e-03   3.8857480e-03   6.3331920e-03   4.7108876e-03   1.5360334e-03   2.4870691e-03   2.7641462e-03   2.0374044e-03   5.8253255e-04   8.6797130e-04   6.5388707e-04   4.7026543e-04   6.2353692e-04   1.2765767e-04   5.7580553e-04   5.0780451e-04
   7.1104491e+01   7.6532520e-05   2.8194572e-04   5.3478586e-04   1.9790898e-03   3.6984467e-03   6.2318830e-03   4.6732673e-03   1.5808473e-03   2.5811634e-03   2.8787519e-03   2.0856164e-03   6.1482692e-04   9.0811986e-04   6.6362934e-04   4.9337413e-04   6.5383495e-04   1.3268529e-04   5.9391286e-04   5.2620147e-04
   7.2603090e+01   8.0643951e-05   2.4799399e-04   4.8025574e-04   1.8638793e-03   3.5334979e-03   6.0494164e-03   4.7151129e-03   1.5947412e-03   2.6245097e-03   2.8895455e-03   2.1845071e-03   6.3491658e-04   9.1421908e-04   6.7674219e-04   5.1361859e-04   6.6121579e-04   1.2831650e-04   6.0674254e-04   5.2434921e-04
   7.4102271e+01   7.1327136e-05   2.4872440e-04   4.5471527e-04   1.7437269e-03   3.4499498e-03   5.9527808e-03   4.7020057e-03   1.6118767e-03   2.6431698e-03   2.9259739e-03   2.2432248e-03   6.5916047e-04   9.8390564e-04   6.9102933e-04   5.1461776e-04   6.3164170e-04   1.4316576e-04   6.0800530e-04   5.5216690e-04
   7.5602033e+01   7.5716246e-05   2.2449258e-04   4.3690708e-04   1.6195477e-03   3.2853604e-03   5.7991463e-03   4.7360588e-03   1.6278502e-03   2.7110932e-03   3.1046011e-03   2.2808806e-03   6.5739788e-04   1.0048610e-03   7.1383219e-04   5.1736805e-04   7.0225518e-04   1.2915274e-04   6.2738552e-04   5.5819959e-04
   7.7102377e+01   6.5008883e-05   2.1523589e-04   4.0040973e-04   1.5181022e-03   3.1461180e-03   5.6765091e-03   4.6788344e-03   1.6445581e-03   2.7381526e-03   3.1153503e-03   2.3170700e-03   6.8229422e-04   1.0416919e-03   7.4674013e-04   5.4100969e-04   6.9117021e-04   1.4164278e-04   6.4906732e-04   5.5440840e-04
   7.8603303e+01   6.5483398e-05   2.1338420e-04   3.7609426e-04   1.4233871e-03   2.9706366e-03   5.5975416e-03   4.6358780e-03   1.6782663e-03   2.7248369e-03   3.1601530e-03   2.3969317e-03   7.0113882e-04   1.0678893e-03   7.6543281e-04   5.4425541e-04   6.9416772e-04   1.4469863e-04   6.5732089e-04   5.6292563e-04
   8.0104812e+01   6.7971779e-05   2.1679891e-04   3.5831199e-04   1.3741216e-03   2.8728895e-03   5.4123096e-03   4.6524854e-03   1.6420227e-03   2.8283307e-03   3.2105304e-03   2.4370630e-03   7.1539021e-04   1.0960441e-03   7.7099316e-04   5.4968136e-04   7.2355438e-04   1.5226271e-04   6.8006879e-04   5.8844319e-04
   8.1579588e+01   6.6698861e-05   1.9282698e-04   3.5906477e-04   1.2802496e-03   2.7462211e-03   5.3223435e-03   4.6146405e-03   1.6485769e-03   2.8477671e-03   3.2548851e-03   2.5184033e-03   7.4331470e-04   1.1151874e-03   7.9073087e-04   5.7544429e-04   7.3726605e-04   1.6118471e-04   7.1358396e-04   5.9644992e-04
   8.3082252e+01   6.0182097e-05   1.8153059e-04   3.3009597e-04   1.2134993e-03   2.5808154e-03   5.1754118e-03   4.6358903e-03   1.6614784e-03   2.8936806e-03   3.3622158e-03   2.5941376e-03   7.8151551e-04   1.1585343e-03   8.2803802e-04   6.0082504e-04   7.7320884e-04   1.6551124e-04   7.0412225e-04   6.2699557e-04
   8.4585499e+01   6.0835124e-05   1.8500886e-04   3.2264985e-04   1.1412342e-03   2.4408711e-03   4.9835179e-03   4.4013316e-03   1.7355929e-03   2.9778707e-03   3.4558649e-03   2.6187009e-03   7.8288083e-04   1.1951095e-03   8.3117064e-04   6.1748549e-04   7.7436955e-04   1.6289549e-04   7.2190797e-04   6.2818991e-04
   8.5104939e+01   6.7827754e-05   1.6602115e-04   3.0147603e-04   1.1335782e-03   2.4458168e-03   4.9383090e-03   4.5373230e-03   1.6706965e-03   2.9437100e-03   3.4484793e-03   2.6823156e-03   8.0260757e-04   1.2060293e-03   8.8199402e-04   6.0921060e-04   7.8486044e-04   1.7326055e-04   7.5617068e-04   6.3816985e-04
   8.5186962e+01   6.0720914e-05   1.7374904e-04   3.0775359e-04   1.1471156e-03   2.4338370e-03   4.9669994e-03   4.5063221e-03   1.6838495e-03   2.9672428e-03   3.4475472e-03   2.6930850e-03   7.8844116e-04   1.2060826e-03   8.6476536e-04   6.1430391e-04   7.9847799e-04   1.6251520e-04   7.3257199e-04   6.4085260e-04
   8.5296329e+01   6.8876610e-05   1.7764189e-04   3.1180505e-04   1.1353353e-03   2.4007269e-03   5.0011092e-03   4.5356879e-03   1.6853411e-03   2.9306280e-03   3.4469507e-03   2.6878716e-03   7.9242346e-04   1.2266643e-03   8.4559593e-04   6.2872058e-04   7.9142693e-04   1.6519736e-04   7.4175773e-04   6.4538004e-04
   8.5405699e+01   5.7949738e-05   1.6750018e-04   2.9920473e-04   1.0969575e-03   2.3514146e-03   4.9207405e-03   4.5184159e-03   1.6775967e-03   2.9468274e-03   3.4595416e-03   2.6779083e-03   8.0381328e-04   1.1868968e-03   8.8019261e-04   6.1985007e-04   8.0004000e-04   1.6935022e-04   7.4052426e-04   6.5359044e-04
   8.5487728e+01   6.3797206e-05   1.7488782e-04   3.1188667e-04   1.1051013e-03   2.3809483e-03   4.8887108e-03   4.4940711e-03   1.6904696e-03   2.9688190e-03   3.4702875e-03   2.6804309e-03   7.9460002e-04   1.2254579e-03   8.8337693e-04   6.1253880e-04   8.1047713e-04   1.7219479e-04   7.2813843e-04   6.5532905e-04
   8.5597104e+01   6.3168899e-05   1.6734726e-04   3.1583037e-04   1.1002392e-03   2.3774194e-03   4.9169239e-03   4.5008716e-03   1.6847691e-03   2.9210484e-03   3.4377138e-03   2.7012591e-03   8.2551439e-04   1.1972835e-03   8.4423393e-04   6.2205489e-04   7.9121676e-04   1.7278488e-04   7.4462260e-04   6.4061126e-04
