-5.093532688658086727e+00 -1.371553069658407065e+00 1.598429879323249149e-03
-4.994532688657571384e+00 -1.371218327860626029e+00 1.523670167142362423e-03
-4.891032688657759309e+00 -1.370087572526877961e+00 1.511855467176587879e-03
-4.792032688657243966e+00 -1.367124611699776837e+00 1.653648304458410273e-03
-4.693032688656728624e+00 -1.366013461322422851e+00 1.651967399840074090e-03
-4.594032688657989638e+00 -1.365869420661800060e+00 1.551765575521961774e-03
-4.490532688658177563e+00 -1.365670840239946449e+00 1.474486792629004861e-03
-4.391532688657662220e+00 -1.363481609588463206e+00 1.548852899448076217e-03
-4.292532688657146878e+00 -1.360811459156493264e+00 1.646199052709603275e-03
-4.193532688656631535e+00 -1.359960066689481106e+00 1.616961108204882864e-03
-4.094532688657892550e+00 -1.357091324507263108e+00 1.755534002988485111e-03
-3.991032688658080474e+00 -1.355509858480087981e+00 1.790554909927667693e-03
-3.892032688657565132e+00 -1.353943067502718423e+00 1.816875890002470073e-03
-3.793032688657049789e+00 -1.351362762080604130e+00 1.908901467282560476e-03
-3.694032688656534447e+00 -1.349716125879120376e+00 1.937593367855956024e-03
-3.590532688656722371e+00 -1.348075151584170683e+00 1.955864570897740407e-03
-3.491532688657983385e+00 -1.346585613347252020e+00 1.959893535359155756e-03
-3.392532688657468043e+00 -1.342640334081620201e+00 2.131693809183907422e-03
-3.293532688656952701e+00 -1.340453978861766204e+00 2.194211969741563691e-03
-3.194532688658213715e+00 -1.338360140961499578e+00 2.248501573004243852e-03
-3.091032688656625282e+00 -1.331996747622940624e+00 2.528822132855320075e-03
-2.992032688657886297e+00 -1.332669801534264842e+00 2.432437141077500344e-03
-2.893032688657370954e+00 -1.330056147229034647e+00 2.496826927462311111e-03
-2.794032688656855612e+00 -1.325086981476882420e+00 2.670216008918913780e-03
-2.690032688656529558e+00 -1.324036344569790691e+00 2.660989483680767202e-03
-2.591032688657790573e+00 -1.317295791635236357e+00 2.910549235401258938e-03
-2.492032688657275230e+00 -1.310654479752761059e+00 3.132848926485644857e-03
-2.393032688656759888e+00 -1.306221147416105399e+00 3.264320720876024047e-03
-2.294032688658020902e+00 -1.301246802526518920e+00 3.420220392139729833e-03
-2.190532688658208826e+00 -1.301627738229777620e+00 3.358358349020166590e-03
-2.091532688657693484e+00 -1.289088303318222328e+00 3.745910577352967816e-03
-1.992532688657178142e+00 -1.274191605498818047e+00 4.191881693368541134e-03
-1.893532688656662799e+00 -1.264808950383034869e+00 4.425601021067732121e-03
-1.794532688657923813e+00 -1.248603639157289447e+00 4.838909611250784976e-03
-1.691032688658111738e+00 -1.227591313001010098e+00 5.323927691782357093e-03
-1.591532688657082417e+00 -1.199925785637561138e+00 5.905702621313703264e-03
-1.492532688656567075e+00 -1.157010322059386809e+00 6.724811682718025152e-03
-1.393532688657828089e+00 -1.057765192968545653e+00 8.337023396318102297e-03
-1.294532688657312747e+00 -7.806013773991946625e-01 1.170509215959310463e-02
-1.191032688657500671e+00 3.085520932419264211e-03 1.804050701817471597e-02
-1.092032688656985329e+00 1.834690845620057909e+00 2.774418485452005007e-02
