-5.093532688658086727e+00 -1.279142116301226828e+01 4.147460587952313954e-03
-4.994532688657571384e+00 -1.277239532949210599e+01 4.217316388324426034e-03
-4.891032688657759309e+00 -1.275396074752686992e+01 4.247752641285866028e-03
-4.792032688657243966e+00 -1.273376311173108633e+01 4.342066515207890567e-03
-4.693032688656728624e+00 -1.272008656676961635e+01 4.253626618680668263e-03
-4.594032688657989638e+00 -1.269407551959820601e+01 4.492698547497851573e-03
-4.490532688658177563e+00 -1.267720867413093977e+01 4.484789475529588239e-03
-4.391532688657662220e+00 -1.265723022211082238e+01 4.567805314874607593e-03
-4.292532688657146878e+00 -1.263700640101937545e+01 4.664251550554010702e-03
-4.193532688656631535e+00 -1.261794371270636006e+01 4.714544173694711592e-03
-4.094532688657892550e+00 -1.259422220044370988e+01 4.878528051052358552e-03
-3.991032688658080474e+00 -1.257031191104091228e+01 5.027269201730627871e-03
-3.892032688657565132e+00 -1.254944645583530694e+01 5.114222132094236456e-03
-3.793032688657049789e+00 -1.252955308205605256e+01 5.180684480498247597e-03
-3.694032688656534447e+00 -1.250002360950055547e+01 5.459097753535058564e-03
-3.590532688656722371e+00 -1.247542313095373245e+01 5.608753891104903584e-03
-3.491532688657983385e+00 -1.244731705263719057e+01 5.831125408010858109e-03
-3.392532688657468043e+00 -1.242092074731012552e+01 6.027119297712524824e-03
-3.293532688656952701e+00 -1.239692079912165035e+01 6.161781359262218788e-03
-3.194532688658213715e+00 -1.235913937763432990e+01 6.524571422916626909e-03
-3.091032688656625282e+00 -1.232511430581961775e+01 6.796532764175813000e-03
-2.992032688657886297e+00 -1.229468269090271093e+01 7.015471707748032609e-03
-2.893032688657370954e+00 -1.226780782654724433e+01 7.170419306142182710e-03
-2.794032688656855612e+00 -1.222409456613448775e+01 7.573525348194415363e-03
-2.690032688656529558e+00 -1.218667544077443132e+01 7.863703065384754567e-03
-2.591032688657790573e+00 -1.212357529726292249e+01 8.482612382572462043e-03
-2.492032688657275230e+00 -1.206963395526588911e+01 8.950670860135517479e-03
-2.393032688656759888e+00 -1.201736973744621473e+01 9.376448361084550182e-03
-2.294032688658020902e+00 -1.195998783663390697e+01 9.839600896214951639e-03
-2.190532688658208826e+00 -1.187359815125541296e+01 1.057922715732235140e-02
-2.091532688657693484e+00 -1.176441696212266841e+01 1.148098029683711566e-02
-1.992532688657178142e+00 -1.166088630091546641e+01 1.227933518430473180e-02
-1.893532688656662799e+00 -1.151354883498568604e+01 1.336831687059862953e-02
-1.794532688657923813e+00 -1.130762544445495621e+01 1.481612866604668094e-02
-1.691032688658111738e+00 -1.100495134807202646e+01 1.675771357203987427e-02
-1.591532688657082417e+00 -1.067288294154204387e+01 1.868581820093603504e-02
-1.492532688656567075e+00 -1.026955459392786807e+01 2.079117812573723009e-02
-1.393532688657828089e+00 -9.585319051724777495e+00 2.396632218335136011e-02
-1.294532688657312747e+00 -8.256972533728166752e+00 2.916496707784169834e-02
-1.191032688657500671e+00 -4.036186872064265074e+00 4.125540153001151789e-02
-1.092032688656985329e+00 1.061415745258703680e+01 6.845171665680227502e-02
-9.930326886582463430e-01 5.053818905135319284e+01 1.142853967463472176e-01
-8.935326886572170224e-01 1.321781683667875598e+02 1.745726117255570198e-01
