-5.064166636289613166e+00 -1.226130965133175721e+01 4.249102004595042812e+22
-4.965166636289097823e+00 -1.224002540772331216e+01 4.029928668285261316e+22
-4.861666636289285748e+00 -1.221806923602830430e+01 4.064571619225535041e+22
-4.762666636288770405e+00 -1.219874461696699441e+01 3.364312619971830297e+22
-4.663666636288255063e+00 -1.217661025693343113e+01 3.154009042744778949e+22
-4.564666636289516077e+00 -1.215102752510552264e+01 3.881044786748142597e+22
-4.461166636289704002e+00 -1.213399269579709028e+01 4.272655269436375800e+22
-4.362166636289188659e+00 -1.211089480485745895e+01 3.170125213907719238e+22
-4.263166636288673317e+00 -1.208467457683478052e+01 3.142607301625922139e+22
-4.164166636288157974e+00 -1.206035981458417616e+01 2.455403988855612768e+22
-4.065166636289418989e+00 -1.203956158211685690e+01 3.136976812863533141e+22
-3.961666636289606913e+00 -1.201586132564600007e+01 4.208297969221557761e+22
-3.862666636289091571e+00 -1.198900640966006037e+01 3.170327253516727144e+22
-3.763666636288576228e+00 -1.196350589024089395e+01 2.712644030032100773e+22
-3.664666636288060886e+00 -1.194112878760022767e+01 2.857430285809073363e+22
-3.561166636288248810e+00 -1.190664524486858866e+01 3.561057288791946533e+22
-3.462166636289509825e+00 -1.189358312563610554e+01 3.422381313532331295e+22
-3.363166636288994482e+00 -1.186057964781259777e+01 2.093991646844345437e+22
-3.264166636288479140e+00 -1.183229273609683396e+01 3.099335116678266408e+22
-3.165166636289740154e+00 -1.179650559343942007e+01 3.595256230973638128e+22
-3.061666636288151722e+00 -1.176985015093308640e+01 2.487261368768868542e+22
-2.962666636289412736e+00 -1.173738929657372054e+01 3.037796416341751208e+22
-2.863666636288897394e+00 -1.170346722177420773e+01 3.718004398548502289e+22
-2.764666636288382051e+00 -1.166203251281529241e+01 2.119155679327590285e+22
-2.660666636288055997e+00 -1.162794161286588590e+01 2.506863257580706831e+22
-2.561666636289317012e+00 -1.156375441807549898e+01 3.806316678266715793e+22
-2.462666636288801669e+00 -1.152120782963994472e+01 3.739458402172328005e+22
-2.363666636288286327e+00 -1.145984304520294650e+01 3.164280108916855013e+22
-2.264666636289547341e+00 -1.139202166804687266e+01 2.634208003239774152e+22
-2.161166636289735266e+00 -1.130569196044637259e+01 3.273886308902047947e+22
-2.062166636289219923e+00 -1.121008201170394436e+01 3.221972724455938877e+22
-1.963166636288704581e+00 -1.109403873624425252e+01 3.530867980308371105e+22
-1.864166636288189238e+00 -1.094026060621165719e+01 3.427158951636367101e+22
-1.765166636289450253e+00 -1.073789550145641769e+01 3.780973825496572756e+22
-1.661666636289638177e+00 -1.045957849870901057e+01 2.664544519528734786e+22
