-5.064166636289613166e+00 -9.195015229595555201e-03 9.126611506967284285e+20
-4.965166636289097823e+00 -9.009464644857072269e-03 9.822460920349078323e+19
-4.861666636289285748e+00 -8.746528743708934656e-03 9.270828329158711706e+20
-4.762666636288770405e+00 -9.088524289448993154e-03 4.615859951562204119e+20
-4.663666636288255063e+00 -8.627233179461721302e-03 9.148608674346247127e+20
-4.564666636289516077e+00 -8.784817916870931928e-03 1.021173825701436850e+21
-4.461166636289704002e+00 -8.844144224455280714e-03 1.017624649322049569e+21
-4.362166636289188659e+00 -8.650332635043304561e-03 9.144213474152946074e+20
-4.263166636288673317e+00 -8.433652196914710047e-03 6.589107097270707814e+20
-4.164166636288157974e+00 -8.110710023520534620e-03 1.025495026802399904e+21
-4.065166636289418989e+00 -7.693682541142972744e-03 1.363695800096251183e+21
-3.961666636289606913e+00 -7.973143298549690422e-03 4.572106737076471726e+20
-3.862666636289091571e+00 -8.134049466119053912e-03 1.028626316614496682e+21
-3.763666636288576228e+00 -8.246698037965185038e-03 1.169106694247201341e+20
-3.664666636288060886e+00 -8.520498696351698140e-03 4.615859951562204119e+20
-3.561166636288248810e+00 -7.542871412733517106e-03 9.421373543663475098e+20
-3.462166636289509825e+00 -7.589282246499213548e-03 1.386208753792654246e+21
-3.363166636288994482e+00 -7.279585707148250422e-03 5.111770732243875267e+20
-3.264166636288479140e+00 -7.183895772637080221e-03 9.408564056375054828e+20
-3.165166636289740154e+00 -6.711529503531579212e-03 1.384757985468661367e+21
-3.061666636288151722e+00 -7.223394620655553162e-03 1.382142765031652065e+21
-2.962666636289412736e+00 -6.273777082475943956e-03 2.422652456988052685e+20
-2.863666636288897394e+00 -6.754222619291464294e-03 9.391457562122080748e+20
-2.764666636288382051e+00 -5.769814626003503220e-03 4.624560920550076580e+20
-2.660666636288055997e+00 -5.961909412675656279e-03 9.400014700628203274e+20
-2.561666636289317012e+00 -5.505742959325241742e-03 6.490756696427060265e+20
-2.462666636288801669e+00 -4.965876588277761718e-03 9.404290350019476193e+20
-2.363666636288286327e+00 -3.661298915251870283e-03 8.252231291011631677e+20
-2.264666636289547341e+00 -1.928295113057298992e-03 9.370030526306960015e+20
-2.161166636289735266e+00 -1.267075539576553245e-03 5.143131583072485376e+20
