9.6900	-0.104356E-04  	-0.169067E-06   -0.226013E-05   -0.126880E-06

9.90	-0.998530E-05 	-0.155008E-06	-0.216046E-05	 -0.116329E-06

21.78    -0.204231E-05  -0.649380E-08   -0.430791E-06     -0.487341E-08
